sample	GOBP_METHYLATION	GOBP_REGULATION_OF_GENE_EXPRESSION_EPIGENETIC	GOBP_RNA_SPLICING	HALLMARK_ADIPOGENESIS	HALLMARK_ALLOGRAFT_REJECTION	HALLMARK_ANDROGEN_RESPONSE	HALLMARK_ANGIOGENESIS	HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_SURFACE	HALLMARK_APOPTOSIS	HALLMARK_BILE_ACID_METABOLISM	HALLMARK_CHOLESTEROL_HOMEOSTASIS	HALLMARK_COAGULATION	HALLMARK_COMPLEMENT	HALLMARK_DNA_REPAIR	HALLMARK_E2F_TARGETS	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_ESTROGEN_RESPONSE_EARLY	HALLMARK_ESTROGEN_RESPONSE_LATE	HALLMARK_FATTY_ACID_METABOLISM	HALLMARK_G2M_CHECKPOINT	HALLMARK_GLYCOLYSIS	HALLMARK_HEDGEHOG_SIGNALING	HALLMARK_HEME_METABOLISM	HALLMARK_HYPOXIA	HALLMARK_IL2_STAT5_SIGNALING	HALLMARK_IL6_JAK_STAT3_SIGNALING	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INTERFERON_ALPHA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_KRAS_SIGNALING_DN	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_MITOTIC_SPINDLE	HALLMARK_MTORC1_SIGNALING	HALLMARK_MYC_TARGETS_V1	HALLMARK_MYC_TARGETS_V2	HALLMARK_MYOGENESIS	HALLMARK_NOTCH_SIGNALING	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_P53_PATHWAY	HALLMARK_PANCREAS_BETA_CELLS	HALLMARK_PEROXISOME	HALLMARK_PI3K_AKT_MTOR_SIGNALING	HALLMARK_PROTEIN_SECRETION	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	HALLMARK_SPERMATOGENESIS	HALLMARK_TGF_BETA_SIGNALING	HALLMARK_TNFA_SIGNALING_VIA_NFKB	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_UP	HALLMARK_WNT_BETA_CATENIN_SIGNALING	HALLMARK_XENOBIOTIC_METABOLISM	motzer_angiogenesis	motzer_t_effector	motzer_FAO_AMPK	motzer_cell_cycle	motzer_FAS_pentose_phosphate	motzer_stroma	motzer_myeloid_inflammation	motzer_complement_cascade	motzer_omega_oxidation	mc_dermott_angiogenesis	mc_dermott_t_effector	mc_dermott_myeloid_inflammation	J101_immune_26genes	J101_angiogenesis	comparz_angio	cin70	braun_exhaustion	annelaure_exhaustion
K163-R31	0.21743362257850063	0.18401365280586027	0.3785801713300681	0.4392471020784555	0.3292345524520057	0.39617879017952984	0.31558760729922947	0.253930066917036	0.1131994866633018	0.37386915271384613	0.24197404774169554	0.3838090119133834	0.3014080777149424	0.3313569081233752	0.3867415467871523	0.3052357221547437	0.31678695831747306	0.23678841716890053	0.22473416965423032	0.4082565432603672	0.26642530775263923	0.36891207539371595	0.19477833703521552	0.2808891100303239	0.390361560784216	0.2789213528763487	0.232898045106084	0.1987709160105644	0.48102992930550076	0.45223822625899623	-0.14049614799648896	0.241129677948299	0.3219881367641555	0.4695136128290624	0.5417217242309204	0.3178805373727461	0.18123959973623233	0.2763011065031725	0.5720032979641014	0.35902914483964343	0.08450826362108436	0.3645819342836838	0.38584083644140277	0.4931046069487129	0.4770066435758075	-0.020687400546443132	0.40746676100284585	0.30529430279422554	0.4426445849226772	0.3371310864777988	0.35626130496175107	0.20800025782986462	0.30464385714521874	0.6139533594355318	0.19580386932704044	0.3981052991928789	0.07070149517456842	0.3718582646528558	0.4605028803624985	-0.2143692213553222	0.5084144872594215	0.18156892985900255	0.6139533594355318	0.19580386932704044	-0.19889685683918362	0.1434953330991842	0.20583205504005828	0.4225245687321305	0.2323930185900653	0.12622234663231843	0.21643512702532688
K163-R4	0.21461819430672452	0.23240637750430523	0.3867481673662713	0.4222991425597361	0.2951394968217381	0.39357158422056343	0.4091960734284711	0.2853023855584089	0.1480923861941705	0.39992008409127844	0.1911547901832278	0.3488186486367434	0.31173379471573837	0.3561645897179333	0.3816801261600853	0.3038130356091795	0.4249542938412736	0.2535198809991423	0.23187235133264955	0.3589004210367235	0.26841952460859475	0.3634263238250678	0.2610118627165664	0.26225058474460755	0.4157957004284579	0.29607629879234015	0.25900438270463244	0.23570242803037145	0.4592770406783348	0.4366057972251189	-0.13329435853695046	0.27784550364908156	0.34185476666664	0.4408142065328285	0.5437141812529935	0.3067559610220071	0.21366647176924494	0.360015753541276	0.5305582353632063	0.3832042752793657	0.027519472535411243	0.32476169373130304	0.3873045722974955	0.4810821932146759	0.46511521336754547	-0.045025125674548756	0.48027014893467435	0.35744411685234484	0.4312052024937975	0.3870986913036079	0.34533723165459396	0.34041992476686095	0.2796779964021857	0.6643720554712552	-0.026374245614088923	0.3619669870215887	0.08185036755716747	0.4037346717359823	0.6045431112043153	-0.0722652444215981	0.5002512036941085	0.05599443700782999	0.6643720554712552	-0.026374245614088923	-0.056090166545259786	0.04283024309995386	0.3803372768435852	0.5985999355138372	0.18874636049497398	0.06499214613917391	0.1564373012847631
K165-R19	0.2051378152591656	0.20193328815778036	0.38697970793285885	0.4363513263900082	0.3946762061640571	0.4023275860305255	0.34677276416672875	0.26245648877559813	0.14493394488875744	0.404992106812119	0.2028020939048368	0.36029172327548525	0.3181317678817452	0.39414128047558405	0.3960792264954655	0.3571206893455435	0.34530078031271216	0.24913970673982366	0.24363523292992773	0.3852595453381475	0.3104285218473344	0.3576519125583913	0.23604329134289376	0.2769747832750552	0.403647566282694	0.33110121739974885	0.3430890739074808	0.29954858822342884	0.5389356725162193	0.5187967077143846	-0.13914609064245786	0.3029465104791876	0.34382139015700497	0.47023673692023865	0.5584073177471397	0.3467079090555568	0.17529669178531265	0.29115155752460187	0.55129265166988906	0.3819127465252354	0.019826877678977242	0.35116853659572667	0.4104221926911996	0.48397302393924646	0.49450092468473783	-0.039804441102366514	0.41538216286385865	0.38903849351920144	0.4553282829043248	0.3339680750751575	0.3505509764908478	0.22924384347197316	0.30472895107572506	0.6364652233508326	0.3496437526214546	0.34269673954785507	0.226337049678798	0.4446431885474311	0.4168246130414712	-0.010820414905928577	0.5111244023484448	0.10380370736646169	0.6364652233508326	0.3496437526214546	-0.008580232943260503	0.3084808483740772	0.2867125750130642	0.50886262244207	0.2880251510088352	0.26605326659533274	0.30021946237616354
K165-R32	0.1979518399077341	0.20092526073120073	0.3712939109232153	0.4409454226426382	0.3358151153867908	0.41788473051774255	0.37519845637273985	0.2875889225831404	0.15943636697698862	0.3913894133270421	0.21570522334321027	0.34830486244776504	0.31164775887230267	0.35431191367606785	0.3657637241916384	0.29559233679872693	0.42861475235524416	0.2463983655551865	0.23311561322775073	0.39089165126378145	0.24898658490611333	0.3484235565315112	0.26223686584539596	0.27249884396474483	0.4027649929271269	0.30838834206337845	0.2794500622850492	0.2456845436785786	0.48507932171782076	0.4632154538853857	-0.13112098748947418	0.29523680374051636	0.3330296516778582	0.4426207493587684	0.5307017602169832	0.27327963226992735	0.22241633649279557	0.31193494437779007	0.5427969579798851	0.3563505409675101	0.02644872957373427	0.34609225924574966	0.38624935954463147	0.49427735800960293	0.46741504015951113	-0.045172757999501024	0.44674803852385175	0.3444351584000005	0.43424943718103004	0.37556832449703226	0.3416228591164354	0.2516140687636967	0.3050174104221728	0.6506484320309242	0.12028551919387943	0.4051263986030136	0.09937572382959682	0.3846777539956149	0.552205514775917	-0.08793645136010407	0.5038404525907278	0.10375005631416867	0.6506484320309242	0.12028551919387943	-0.08134734671273385	0.19351133756895542	0.34489352513972915	0.5636533177157643	0.16572678039047153	0.1720134530598614	0.19990811448431808
K165-R7	0.2010853510560606	0.20143172053134822	0.37401827510068153	0.4421229024041632	0.3267931382166825	0.40919727948658713	0.367730188665492	0.28460569931773727	0.1543171025900595	0.387538183488403	0.2121238988064108	0.36211294029487245	0.32399746964254866	0.367927058447122	0.37019628154902806	0.29093729942042107	0.3977734231905644	0.25314538189432184	0.23802850491529484	0.3848630284004059	0.2452179850420313	0.35159377466973	0.2322797611675809	0.2757305688584007	0.4006287002117911	0.30116340302550537	0.2594691596048784	0.24368027843016302	0.4786292425011073	0.4523020335054632	-0.1264208933769092	0.29170147434222743	0.3353958114034899	0.4447572093930519	0.531739302860567	0.28650588388776815	0.2063799255859497	0.321209753238333	0.5459734840846443	0.36374987939287806	0.023465495144791168	0.3547919669341787	0.3901671561702736	0.4887761069015858	0.48112054760427303	-0.054906590349254235	0.44061697230840813	0.3413171078793217	0.4327708176453789	0.36071614457254425	0.33866019348875925	0.24653238261775	0.3124802700833122	0.6373790078623137	0.053458724816488314	0.41507944663882607	0.10096864474233969	0.42422024404839176	0.5512179255968954	-0.051899123667656255	0.4880581671070694	0.015342334360225713	0.6373790078623137	0.053458724816488314	-0.02289760947908585	0.11811362064007987	0.27383412162835724	0.5055760911659625	0.16869178853621894	0.09265961884081682	0.13516357956501351
K167-R12	0.2074157289246887	0.2266318858838176	0.3789134084920242	0.43444513700441434	0.34852953121978164	0.37426359087385425	0.3975749513940332	0.3053133560789419	0.14709109246636198	0.40539573429577075	0.19127379215900658	0.35993666379030076	0.3440105202904428	0.37902536302188883	0.38269081371425784	0.26961560739722534	0.41421499890383295	0.25645976096125345	0.22980581531764893	0.3782275178706437	0.23524184278862356	0.3695316566275887	0.23440489767226866	0.27643516323790196	0.4321104670186475	0.3068861571600029	0.2922593417042189	0.24929706839748197	0.4740398981064616	0.46786858034135975	-0.13527643427617972	0.2907802698045245	0.34203875136883	0.4393084925753886	0.5284997709144476	0.289846210435662	0.2518179485557474	0.32641820558357615	0.5386756745205484	0.3928163995110068	-0.008733071784319382	0.3308849938317768	0.387028933395105	0.4722002696542916	0.4759789459213943	-0.06661674072515761	0.47120860959369054	0.3595144719053787	0.4115071271101404	0.3838683025009012	0.36790741995300097	0.29460574929609384	0.30808263908364136	0.6579169630216103	0.11272427413060736	0.375375583300698	0.06292158082516146	0.40620927512919097	0.5814135515187926	-0.004959168054723388	0.5179090209108247	0.09889481329953054	0.6579169630216103	0.11272427413060736	-0.0014174620421462602	0.12049513156660095	0.3983760346901431	0.5789674738392572	0.15212564211197563	0.09844222472272772	0.1718014784955923
K167-R3	0.20283630248830684	0.20912529382548392	0.37589913654384266	0.4418333027987108	0.3249453925932089	0.3775112407444044	0.3747704524259518	0.2903620016013587	0.14382195815591461	0.3834330847723519	0.2016337496189562	0.3428619250484283	0.33115570189341376	0.3628375013623897	0.3756589762841219	0.26344631917971756	0.38142110821049324	0.24750409151324596	0.2309007990147302	0.40193163234716056	0.23477435913973477	0.3726284621657452	0.2384909560996368	0.2857247344784803	0.4155119764448371	0.29018516309607145	0.2674535209346215	0.2246521351091673	0.46609886901387587	0.45447764887867037	-0.1276891232822425	0.2576836990454183	0.33226478496332024	0.4351830889902637	0.5268435058475145	0.2908414128880106	0.24307179576685228	0.34143696256600414	0.5526053980979447	0.3738623602673055	0.021486291088797935	0.34015384303885865	0.37746021676543723	0.4595132713841663	0.47696175709595134	-0.07694173103137873	0.44874083811702264	0.3225169871375159	0.4069462110523672	0.36878401779458003	0.36816141450094464	0.3199471055823695	0.31730580270396336	0.6537076241542626	0.019895957541257545	0.41094455983487166	0.05930544720227343	0.3818596412266608	0.5305154144673714	-0.02193944658686635	0.5265441353307865	0.1160068135157955	0.6537076241542626	0.019895957541257545	-0.031960959612548766	0.0496043353052875	0.43846704659799535	0.5861430299598201	0.16600648540124313	0.03033211991211277	0.1630692848129124
K167-R7	0.20893541631643858	0.21158955801087442	0.37865171701117173	0.44804675839689384	0.3063747584871763	0.3680967323468782	0.36729614288709317	0.28679269706960764	0.13835238653451837	0.3792952600249214	0.21673336958612738	0.3646276752133037	0.3288344042206248	0.3580796093574989	0.38098942129763524	0.2604002757731251	0.35782643453622537	0.2659822786908249	0.2453444825472385	0.40872145751419414	0.23084034246847338	0.3743759465382201	0.23154490754024384	0.2859852605429182	0.4229696057387814	0.29053737328812207	0.2529392145271185	0.20638397945363973	0.4654184290929696	0.4454396858459071	-0.1244311523636037	0.25185791932878043	0.32907326968625433	0.43118036430747836	0.5271747025295047	0.2905923703215503	0.2373241328835465	0.31748420969683994	0.5564397313463431	0.3734897557342071	0.0198210730511869	0.3455361615293117	0.37534630561783616	0.4536287121269198	0.47724347259514566	-0.08198341170393081	0.45773338199683444	0.31607916821719584	0.40408348816870016	0.36440702434768935	0.37011520896848193	0.3008573318684424	0.3229796188235858	0.6561456486789767	-0.01175062324294537	0.43027214903879574	0.03620004965483015	0.3703269602458218	0.48090872290730036	-0.062282137986291904	0.4940928929990811	0.14414108361659977	0.6561456486789767	-0.01175062324294537	-0.051353108932867084	0.014991142355240336	0.413561009600507	0.5862981270917342	0.159173169257828	0.011559281253013849	0.12579325848974662
K169-R10	0.20473965221421894	0.2156049735055824	0.38223694514312107	0.4202661454001916	0.32494439114222085	0.40082248754999117	0.3962595196872309	0.2784606923555974	0.13386469099263157	0.4076740453261465	0.19847234529965158	0.34991660498197796	0.32737530731967335	0.36634987341121067	0.3885385132445576	0.31704174018266307	0.43114630766220796	0.23925337310446823	0.22466049418700607	0.36546782381655846	0.28146854019932865	0.3683047288055101	0.2094431794403532	0.2672280778359615	0.4187193683133334	0.3089714422671135	0.28079954207272145	0.2563913398267634	0.45592232451911185	0.443285959773479	-0.14644532466874088	0.29652578374708405	0.3277950054706665	0.45197849403507645	0.5510566317419806	0.3059773524290006	0.21126819835170058	0.3387909852990581	0.5417926823853476	0.3762900446582361	0.03425307725503732	0.3320841387491095	0.38573372034035514	0.5007105896676015	0.4733356665659703	-0.02955200833846798	0.47541238569374855	0.3646303271101335	0.4354576014653138	0.3804629067479786	0.3475521035242618	0.2728920209202705	0.28291053608912603	0.6529036123459274	0.03996475099868379	0.3227178525616787	0.08381841026992602	0.37019270528251674	0.6319000347878043	-0.04728620925448753	0.5099555769133197	0.0650594111624993	0.6529036123459274	0.03996475099868379	-0.030227951011692025	0.09337024219994605	0.3353746466367975	0.5851278165501053	0.22960021520373353	0.1274452843845537	0.20787628736979613
K169-R2	0.22275815558837744	0.19415725416119672	0.3722470916694109	0.46503988352036846	0.215580300248557	0.3868262635372875	0.30275569845941086	0.23029649324256635	0.1633522726423704	0.3265598322862159	0.2465659956907146	0.39161454239836574	0.24997565917173803	0.26537572084519684	0.3958316154087132	0.29752659020475875	0.2941004142886652	0.2593037895115199	0.25329705177805	0.4319681400569537	0.25841451652383934	0.3305066587409579	0.19728164719903324	0.29429859039445494	0.32984116992185974	0.2357818485293627	0.16150061514177297	0.13174907049559947	0.3773180729832988	0.3414839514710197	-0.13682415771836245	0.20687476557878903	0.3170945160075775	0.4736056296638173	0.5520734856312118	0.42570750977511673	0.2165910656609751	0.2654195765800348	0.6031031842171781	0.3331087704718998	0.019890741126336847	0.3689096935208459	0.3594912832066687	0.4973549726574717	0.4971601435490264	-0.023773659012291806	0.3848441918434426	0.236042273613511	0.47273541873968306	0.3092810727574149	0.3432882060236216	0.20574941996410007	0.311037489754508	0.450958290500937	-0.1361880094323639	0.44479884287306454	0.1470189075579636	0.5320057856251641	0.37889048449105256	-0.329412728539218	0.3682289471422994	0.18366832799093952	0.450958290500937	-0.1361880094323639	-0.2993107049193453	-0.15023340848972067	0.17657314446771924	0.3461797333124836	0.24506676344874542	-0.09311929576104533	0.011103064321882496
K169-R8	0.21023873704427484	0.2042557718072236	0.37515240369467123	0.4415564164618621	0.3060605008076717	0.3941728324286024	0.35886092809545117	0.28472113935031484	0.1655416738977302	0.3839769232680972	0.2078385841910575	0.3735165887572402	0.3089318327102669	0.33542817552774373	0.3940482081161388	0.30407220632187726	0.3944469757057719	0.2587527237805773	0.2644668343153711	0.39430492250690613	0.2812488475597379	0.3475991997766273	0.2526185585202104	0.29247234955036167	0.3772766431059692	0.2895885847497828	0.23324034635788332	0.2323792093791222	0.43395846368205576	0.41790368725360155	-0.14377818943836634	0.28604286685984076	0.3434112289286536	0.47476195742634675	0.5511460865369795	0.39891289185312556	0.22959099797881127	0.31375857582712835	0.5682285532989971	0.3783583428753872	0.040409404416921084	0.3266259040625926	0.37922287227378965	0.49097009222051685	0.5193225733586357	-0.03742835924157957	0.44617027271793985	0.33705245741340145	0.4614543642322575	0.35689852055339827	0.35568221617513396	0.24133319263609335	0.3069194265110763	0.5730792270843927	0.033265083795624845	0.3475663915706934	0.1258477831821308	0.5674557737605487	0.6003433129526571	-0.14072915350572437	0.47025612953182216	0.24746270514061303	0.5730792270843927	0.033265083795624845	-0.10591303032663876	0.005017885004041125	0.1879115877079	0.4338025090146143	0.2322836362803278	0.048610332010871275	0.11818186095551614
K176-R6	0.19974198105407837	0.1844621589536965	0.3742315480848436	0.4589707395542974	0.30595542655384295	0.404067718758847	0.3590940976522065	0.24924302415355892	0.13824631836210893	0.39176379184818194	0.2593813967755863	0.36796699068661654	0.3333504192425038	0.3502668970004989	0.38130079661352934	0.27126008141717856	0.3433523307507821	0.2677963594189829	0.2531089074354403	0.4304600735346699	0.2228477674193652	0.385125973169082	0.19799326900070569	0.2903488811798324	0.42431873169660234	0.28120196152121474	0.24548838503681206	0.2096208600025773	0.4647961097612897	0.4490740712850557	-0.1318536224927272	0.2652346728336451	0.29609310140283246	0.4573317676975649	0.5365799005926221	0.30934090329627933	0.18673353413593824	0.28465822742036767	0.5753356125453394	0.38740100249024034	0.05085674244482128	0.37496574131254473	0.37711933772086376	0.48757290964451944	0.4851522203430761	-0.04921620753590997	0.40552762124641645	0.3498232088646602	0.43701144785799945	0.3375237997086538	0.36583643868054233	0.2094934204780826	0.34393573397601096	0.6161232712921745	-0.040491845718428655	0.4593888110057309	0.019498661333576122	0.35142813662046846	0.4200396495858403	0.09921185988623654	0.5071900963141959	0.2546853144709436	0.6161232712921745	-0.040491845718428655	0.13816617209327742	0.003269809980958027	0.2850491434981554	0.49247344657810244	0.16704149745278432	0.02133050123016085	0.07413145679547431
K177-R2	0.22710172806882956	0.2100480986803946	0.38630514583423453	0.44597140398184176	0.2983966637428255	0.38051124442520046	0.32157751052218103	0.24473079399603073	0.1503540609918613	0.3635007930307705	0.2483419166388172	0.36312304066785134	0.3422895877154115	0.3269687456371062	0.3990624132625357	0.3079427647523327	0.31998462271722156	0.25633700926785435	0.25080843771092826	0.42685469296821515	0.26775877770984946	0.38844391079348195	0.23245822752374432	0.27662289413333063	0.4275084375529104	0.2712101260193947	0.2647098777147265	0.18786422811989983	0.4174928961483591	0.42226613922175527	-0.13213956296166263	0.24092188196911657	0.3187672404505831	0.458508714569597	0.5510791053011901	0.3297319620857307	0.19176684026864238	0.2785960601254617	0.5597071778241144	0.3740662938172127	0.033786034638322186	0.38104987812272834	0.3701358457461735	0.48001517285191453	0.4763093726269785	-0.05350449419779265	0.39648127117823595	0.3312150043771307	0.43155171588057056	0.3206873902821816	0.35901142336548353	0.19088685580904224	0.3378128946122165	0.5872625500534343	-0.08565561816420926	0.47897398019930926	0.10032749121900048	0.39836529980133634	0.30768230672686253	0.2909606293041762	0.64772907797	0.22040626934045326	0.5872625500534343	-0.08565561816420926	0.3196647984175608	-0.04861467231531618	0.18238759881715041	0.33900120158246944	0.23368357620021568	-0.0037872950875806675	0.0038030195030378756
K180-R31	0.2140500432676192	0.22229599995295385	0.39951746310559433	0.4329066692412432	0.30502034697355884	0.41206755115134797	0.3980104262356766	0.27713728406609495	0.15674070969468024	0.4301117995107597	0.20137925974680193	0.37683551477513955	0.29081622629308485	0.3591043829388648	0.37803702814763607	0.3053888711791753	0.42980193234731323	0.24502019268667113	0.23402610789411715	0.3962901214871351	0.2762019464203798	0.34920004392892673	0.19041645568539178	0.28194868872481293	0.4361265946734658	0.31176388155935414	0.2715090521715725	0.2710189903997704	0.47882038291706885	0.4708592127548123	-0.12537111459337133	0.2967743500493078	0.3293513713174384	0.4624205473161714	0.5486385553953483	0.3378384428967089	0.26572377263807734	0.3046179148922301	0.5476813102117322	0.3858881371588228	0.047652832060848256	0.32953859739214214	0.3823049062591956	0.4825294763536198	0.454294119712072	-0.04710254338861867	0.4623123619562833	0.4589954937495524	0.4530783226144471	0.3871086894477149	0.38227060021819415	0.25107932409800704	0.300403216960715	0.6247457763719011	0.09944515865110305	0.3444242594738191	0.0794507159442931	0.33164384337008934	0.45382510581650926	0.5399661416758745	0.4673534518841336	0.08039078372105003	0.6247457763719011	0.09944515865110305	0.5119675095898248	0.043114382706067746	0.3893987058153275	0.561574132153102	0.19809487398392037	0.0822422784630321	0.15348197849526618
K182-R3	0.21234884160569759	0.20319111529581907	0.3806178288007467	0.4430379009710016	0.283225179515771	0.4080371502833488	0.38868628071502775	0.26279715292516176	0.14434861005836513	0.39492588358579295	0.21411944415568362	0.3598339852572367	0.3105993248115378	0.3367520921135661	0.3962741368286088	0.2882456305134697	0.37398426948356456	0.2435967958772874	0.23269236399609594	0.3925788144125208	0.252464833930225	0.3742204633664255	0.2453811066927672	0.2825288878958566	0.4189511695620182	0.2824415581964068	0.24212914996246074	0.2109051025244204	0.4506096467944985	0.4242072891278056	-0.13069015566192282	0.26245439651720864	0.3211453448815721	0.45027121359058425	0.5519668696761741	0.3312578804265943	0.20320825403755502	0.30791856424945085	0.5626755881044812	0.3814174733391534	0.022034791522844398	0.3439582885830615	0.3805295022600379	0.4818191406612957	0.456582106245154	-0.04675520220282607	0.4548423183936376	0.35280558239975984	0.41963705601607276	0.35687447584961485	0.36329664589209876	0.2632253780246242	0.3077423464902423	0.6326518831349193	-0.13703817797032128	0.39415397609077785	0.09997257297099511	0.3967184995363694	0.5442923931433297	0.1047415761646429	0.4481645086240927	0.07766766377199119	0.6326518831349193	-0.13703817797032128	0.15006321903747297	-0.058085453641052595	0.37451645522993987	0.5655631637324865	0.19872840832328206	-0.009555134039602927	0.10184939988561682
K184-R2	0.2218025267753033	0.21746976871341384	0.39861438883104117	0.4396324604340951	0.27233889185086085	0.3757174787757748	0.3307841971598355	0.25860295482007334	0.10090525371858307	0.36656941769150775	0.17962681356979948	0.33357775323504635	0.2564294012666289	0.3206201523232153	0.40960491395112825	0.2962496034237026	0.32444373268570886	0.20675797993640008	0.19979434978994629	0.39587387683455033	0.2517868881162178	0.3361912482087684	0.19694918286145488	0.26417957602039793	0.39942824922877973	0.26007929387392087	0.20008664716934513	0.18049995831240248	0.43620007751184237	0.3912101718825113	-0.154809331787085	0.2226887326477458	0.3089296368560394	0.44254978687683133	0.5573172667958604	0.31569280475590267	0.18586939262559837	0.31058806686157925	0.5701923010722906	0.3536120708136837	-0.036705557347305046	0.3152318717188378	0.37239353316614515	0.49300578471168544	0.44892810892990315	-0.020860983802603084	0.43997154945737915	0.29357890180180063	0.4255722326547346	0.36482006650443705	0.33907445434628275	0.28804367798814584	0.2532670868554606	0.6588410044008558	-0.08080262470454107	0.3733756489495643	0.060725294364256374	0.31142035222727205	0.43728495942002216	-0.07120150256754336	0.16988685599659906	0.08909990922989898	0.6588410044008558	-0.08080262470454107	-0.06443568880691089	-0.040589439463546324	0.427292808130931	0.608706260650805	0.17842977314584776	-0.011669818409538346	-0.01881032477934793
K191-R1	0.2174710846735159	0.20047791311039861	0.36964144966392226	0.44514323058866806	0.40193028918425916	0.38697530681845127	0.31843095408876865	0.24082223019787877	0.12734188941910696	0.39622762140063766	0.21432139274552145	0.36648593063925666	0.3196132414514841	0.3694342150327328	0.38533132209374316	0.2944742836310989	0.2995042506962801	0.24461099680538217	0.2342124538240809	0.40563217055941414	0.2562947708060082	0.36093541172904414	0.20917870845417758	0.2929297321226544	0.39671189438867577	0.31122925846307337	0.3070365317850483	0.25278200729671074	0.5295794641713872	0.5171761058736922	-0.14802959069067823	0.26107925126641623	0.3285603707505981	0.46418396462903877	0.5361664421553243	0.3189165828228787	0.1623356811398618	0.2897021823510834	0.5752588926545	0.3745969953160413	0.03815875170064403	0.3411697879610362	0.39086637854554146	0.4998670312381923	0.49065515008476795	-0.056488030703090074	0.41404075373098026	0.3649659333718537	0.44154760824402783	0.3296901739430421	0.3539847473570983	0.2026606460231109	0.309753657446314	0.6078068219736795	0.31950540009982464	0.38992721527104623	0.0790454491640011	0.39514376380744665	0.426665583483881	0.0099674926497197	0.5448833426355675	0.20511866210931848	0.6078068219736795	0.31950540009982464	0.027967310007365662	0.25924275912040945	0.2450379117395834	0.4335573560155687	0.19199864207014503	0.2497131232839741	0.2839607173442934
K191-R3	0.21896880319309586	0.20993177975068716	0.37215972977158046	0.4382057538765507	0.375604698479723	0.3759272202932987	0.3375149690471836	0.2539221293433066	0.14423213600767043	0.37960896776314557	0.19579636096593211	0.34754893372571344	0.3229625238970452	0.3692804983187434	0.3713408318777754	0.258980400649122	0.3246608579570364	0.2371660664403951	0.22001239249800159	0.3914733611132325	0.22487262116586348	0.34629450480637936	0.23725917348191466	0.27818939147946586	0.3929447291780682	0.2942060245889799	0.2682789122031337	0.2432972051501128	0.49034348719951554	0.48374746381104905	-0.147821374087018	0.25614068811641716	0.3347751290488418	0.442540495335543	0.5258058388151141	0.27881453525311567	0.186093726852095	0.3226594131351916	0.5622342852211234	0.363687518672325	0.04515872215325704	0.3211706410065821	0.3847679581455083	0.48909635524754946	0.4815947116391676	-0.07134271015821628	0.41877361026031235	0.33340821436152296	0.41971988202921157	0.34796734467157553	0.3390816721908142	0.25679971608266694	0.2913811157623757	0.6286011362429621	0.23045764617391826	0.40454387204122516	0.011366876941516457	0.4050871112324026	0.4727639558454473	-0.04546911465410134	0.5109825697664281	0.14729135247448139	0.6286011362429621	0.23045764617391826	-0.015943716464553476	0.20082526945252338	0.2706247500993525	0.4915292544050392	0.12618000379196143	0.21862136303891785	0.24412812517847557
K191-R7	0.21895096931973726	0.22624138556498707	0.3720215598369259	0.43293063240233626	0.4051339092539349	0.39289360852029054	0.3756202332379051	0.27843519559369173	0.1642373478883909	0.43037565342595624	0.1852382839416362	0.36979991977307347	0.3512060984730046	0.3922956697946475	0.36971926875557715	0.2777024569074136	0.3760789219528791	0.2614251965127698	0.239007855591222	0.37907343726150594	0.2513433596755497	0.3754678244820489	0.22465551955853874	0.29259062215850246	0.4337063517976214	0.33818191967192707	0.3407985561885806	0.2962559843172994	0.4830530283621382	0.49233895056022614	-0.13779468435334694	0.28740197281273366	0.3464554682232726	0.4650492029222835	0.5348728066548059	0.31274097794804995	0.19818507783391687	0.3362753242096963	0.5380519537636327	0.410395353543735	0.006250944664286532	0.3225163017020394	0.3937703320961743	0.4785020437393126	0.4901529476050427	-0.0635698095279682	0.4456419081534468	0.4565010273937974	0.43934600055317563	0.3548945592808096	0.3614913295033718	0.24292607329748778	0.2939925430389282	0.619129179110292	0.21529421804625898	0.36588324069861217	0.05601794843272571	0.45978696160750543	0.5585884552192326	0.1841748385829634	0.5481168341923858	0.18955785761081181	0.619129179110292	0.21529421804625898	0.202426674191228	0.25220399136541244	0.21026701162798583	0.4286124900644499	0.17141607675213508	0.27873746529239435	0.2909387878745409
