Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Num Detections	Num Negative	Num Positive	Positive %	Num Positive per mm^2	Area µm^2	Perimeter µm
K153_PR048_PGM1	Tissue_area	Tissue_area	Image	Polygon	1817.1	2344.7	118698	80454	38244	32.22	4429.2	8634489	12482.4
K153_PR048_PGM1	tumour_immune	tumour_immune	Image	Polygon	1817.1	2344.7	118698	80454	38244	32.22	4429.2	8634489	12482.4
K153_PR048_PGM1	diffuse	diffuse	Image	Polygon	1817.1	2344.7	118698	80454	38244	32.22	4429.2	8634489	12482.4
K153_PR049_PGM1	tumour_immune	tumour_immune	Image	Polygon	1791.8	2146.3	96180	71380	24800	25.78	2967.5	8357222.2	12595.4
K153_PR049_PGM1	Tissue_area	Tissue_area	Image	Polygon	1791.8	2146.3	96180	71380	24800	25.78	2967.5	8357222.2	12595.4
K153_PR049_PGM1	diffuse	diffuse	Image	Polygon	1791.8	2146.3	96180	71380	24800	25.78	2967.5	8357222.2	12595.4
K153_PR050_PGM1	Tissue_area	Tissue_area	Image	Polygon	1666.9	3445	135009	94596	40413	29.93	3392	11914049.5	18868.2
K153_PR050_PGM1	peri-tumoural_immune	peri-tumoural_immune	Tissue_area	Geometry	1658.1	2773.5	5290	3948	1342	25.37	680.86	1971049.5	15319.2
K153_PR050_PGM1	tumour_immune	tumour_immune	Image	Geometry	1670	3576	129720	90648	39072	30.12	3925.2	9954082.6	33072.4
K153_PR050_PGM1	Fibrosis	Fibrosis	Image	Geometry	1658.1	2773.5	5290	3948	1342	25.37	680.86	1971049.5	15319.2
K153_PR050_PGM1	diffuse	diffuse	Image	Geometry	1670	3576	129720	90648	39072	30.12	3925.2	9954082.6	33072.4
K153_PR051_PGM1	Tissue_area	Tissue_area	Image	Polygon	1681.9	2455.2	52321	36783	15538	29.7	1428.4	10877733.3	15955.9
K153_PR051_PGM1	Fibrosis	Fibrosis	Tissue_area	Geometry	1775.9	2723.7	15318	9650	5668	37	744.69	7611199.4	23389.9
K153_PR051_PGM1	peri-tumoural_immune	peri-tumoural_immune	Fibrosis	Geometry	1845	2548.3	11185	7103	4082	36.5	749.27	5447960.6	28833.4
K153_PR051_PGM1	tumour_immune	tumour_immune	Image	Geometry	1462.7	1829.8	37003	27133	9870	26.67	3021.5	3266541.1	24283.4
K153_PR052_PGM1	Tissue_area	Tissue_area	Image	Polygon	1541.3	2604.7	97245	72038	25207	25.92	2561.3	9841488.9	18072.8
K153_PR052_PGM1	Necrosis	Necrosis	Tissue_area	Geometry	1593.3	3469.9	40186	31375	8811	21.93	1586.3	5554344	20460.1
K153_PR052_PGM1	peri-tumoural_immune	peri-tumoural_immune	Necrosis	Geometry	1583	3317.1	29106	22204	6902	23.71	1759.9	3921897	23157.2
K153_PR052_PGM1	tumour_immune	tumour_immune	Image	Geometry	1474.7	1484.4	57059	40663	16396	28.74	3822.2	4289669.2	22081.3
K153_PR053_PGM1	Tissue_area	Tissue_area	Image	Polygon	1642.4	2003	86727	62880	23847	27.5	2951.2	8080555.6	12040.1
K153_PR053_PGM1	Necrosis	Necrosis	Tissue_area	Geometry	1960.8	3335.5	6843	6192	651	9.513	597.75	1089086.1	6732.6
K153_PR053_PGM1	tumour_immune	tumour_immune	Image	Polygon	1592.8	1795.4	79884	56688	23196	29.04	3317.8	6991468.3	12799.6
K153_PR053_PGM1	diffuse	diffuse	Image	Polygon	1592.8	1795.4	79884	56688	23196	29.04	3317.8	6991468.3	12799.6
K153_PR053_PGM1	peri-tumoural_immune	peri-tumoural_immune	Image	Geometry	1960.8	3335.5	6843	6192	651	9.513	597.75	1089086.1	6732.6
K153_PR054_PGM1	Tissue_area	Tissue_area	Image	Polygon	1665.1	2147.5	102416	79504	22912	22.37	2621	8741622.2	12312
