Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Num Detections	Num Negative	Num Positive	Positive %	Num Positive per mm^2	Area µm^2	Perimeter µm
K139_PR004_PGM1	diffuse	diffuse	Image	Geometry	1730.4	2275.3	103288	83326	19962	19.33	2460.2	8114111.4	13324.8
K139_PR005_PGM1	tumour_immune	tumour_immune	Image	Polygon	1676.8	2374.6	102942	86830	16112	15.65	2160.1	7458866.7	16916.8
K139_PR005_PGM1	Tissue_area	Tissue_area	Image	Polygon	1676.8	2374.6	102942	86830	16112	15.65	2160.1	7458866.7	16916.8
K139_PR005_PGM1	diffuse	diffuse	Image	Polygon	1676.8	2374.6	102942	86830	16112	15.65	2160.1	7458866.7	16916.8
K139_PR006_PGM1	Tissue_area	Tissue_area	Image	Polygon	1474.6	3082.3	162508	135416	27092	16.67	2364.1	11459511.1	19054.8
K139_PR006_PGM1	tumour_immune	tumour_immune	Image	Polygon	1474.6	3082.3	162508	135416	27092	16.67	2364.1	11459511.1	19054.8
K139_PR006_PGM1	diffuse	diffuse	Image	Polygon	1474.6	3082.3	162508	135416	27092	16.67	2364.1	11459511.1	19054.8
K139_PR007_PGM1	artefact	artefact	Image	Geometry	1943.5	3448.5	2567	2018	549	21.39	72.87	7533466.6	33182.2
K139_PR007_PGM1	Tissue_area	Tissue_area	Image	Geometry	1943.5	3448.5	2567	2018	549	21.39	72.87	7533466.6	33182.2
K139_PR008_PGM1	artefact	artefact	Image	Geometry	1420.7	2646.6	7276	5943	1333	18.32	168.81	7896667.1	15552.4
K139_PR008_PGM1	Tissue_area	Tissue_area	Image	Geometry	1420.7	2646.6	7276	5943	1333	18.32	168.81	7896667.1	15552.4
K139_PR009_PGM1	tumour_immune	tumour_immune	Image	Geometry	1663.8	2184.7	60422	51506	8916	14.76	1323.7	6735756	17724.3
K139_PR009_PGM1	Tissue_area	Tissue_area	Image	Geometry	1663.8	2184.7	60422	51506	8916	14.76	1323.7	6735756	17724.3
K139_PR009_PGM1	diffuse	diffuse	Image	Geometry	1663.8	2184.7	60422	51506	8916	14.76	1323.7	6735756	17724.3
K139_PR010_PGM1	Tissue_area	Tissue_area	Image	Geometry	2061.7	2989	37492	31082	6410	17.1	639.99	10015845.4	24939.3
K139_PR010_PGM1	diffuse	diffuse	Image	Geometry	2061.7	2989	37492	31082	6410	17.1	639.99	10015845.4	24939.3
K139_PR010_PGM1	tumour_immune	tumour_immune	Image	Geometry	2061.7	2989	37492	31082	6410	17.1	639.99	10015845.4	24939.3
K139_PR014_PGM1	artefact	artefact	Image	Polygon	1581.6	3146.2						10223622	15720.9
K139_PR014_PGM1	Tissue_area	Tissue_area	Image	Polygon	1581.6	3146.2						10223622	15720.9
K139_PR015_PGM1	artefact	artefact	Image	Polygon	1565.2	2997.5						10050511.1	16200.9
K139_PR015_PGM1	Tissue_area	Tissue_area	Image	Polygon	1565.2	2997.5						10050511.1	16200.9
K139_PR016_PGM1	artefact	artefact	Image	Polygon	1569.9	3297.4						11188199.9	19727.2
K139_PR016_PGM1	Tissue_area	Tissue_area	Image	Polygon	1569.9	3297.4						11188199.9	19727.2
K139_PR019_PGM1	Tissue_area	Tissue_area	Image	Geometry	2255.3	3019.7	106102	89770	16332	15.39	1629.7	10021199.7	21521
K139_PR019_PGM1	tumour_immune	tumour_immune	Image	Geometry	2255.3	3019.7	106102	89770	16332	15.39	1629.7	10021199.7	21521
K139_PR019_PGM1	diffuse	diffuse	Image	Geometry	2255.3	3019.7	106102	89770	16332	15.39	1629.7	10021199.7	21521
K139_PR020_PGM1	Tissue_area	Tissue_area	Image	Geometry	1495.4	3254.3	61168	49469	11699	19.13	1054.7	11091933.1	20780
K139_PR020_PGM1	Fibrosis	Fibrosis	Tissue_area	Geometry	1640.4	4375.4	10076	8569	1507	14.96	241.47	6241004.9	17801.3
K139_PR020_PGM1	peri-tumoural_immune	peri-tumoural_immune	Fibrosis	Geometry	1352.8	3282.1	1930	1383	547	28.34	380.67	1436942.2	10610.3
K139_PR020_PGM1	tumour_immune	tumour_immune	Image	Geometry	1308.9	1811.9	51092	40900	10192	19.95	2101	4851083.7	14956.3
K139_PR020_PGM1	diffuse	diffuse	Image	Geometry	1308.9	1811.9	51092	40900	10192	19.95	2101	4851083.7	14956.3
K139_PR021_PGM1	Tissue_area	Tissue_area	Image	Polygon	1950.1	2633.6	63213	44955	18258	28.88	2559	7134688.9	14066.3
K139_PR021_PGM1	Fibrosis	Fibrosis	Tissue_area	Geometry	1867.2	2792	5111	4281	830	16.24	405.23	2048220.6	13767.8
K139_PR021_PGM1	peri-tumoural_immune	peri-tumoural_immune	Fibrosis	Geometry	1868.4	2791.3	5093	4263	830	16.3	406.07	2044001.1	13850.7
K139_PR021_PGM1	tumour_immune	tumour_immune	Image	Geometry	1983.5	2569.8	58102	40674	17428	30	3426.3	5086467.7	22397.5
K139_PR021_PGM1	diffuse	diffuse	Image	Geometry	1983.5	2569.8	58102	40674	17428	30	3426.3	5086467.7	22397.5
K139_PR022_PGM1	Tissue_area	Tissue_area	Image	Polygon	1845.5	2023.5	65456	52176	13280	20.29	2068.5	6420177.7	11150.5
K139_PR022_PGM1	tumour_immune	tumour_immune	Image	Polygon	1845.5	2023.5	65456	52176	13280	20.29	2068.5	6420177.7	11150.5
K139_PR022_PGM1	diffuse	diffuse	Image	Polygon	1845.5	2023.5	65456	52176	13280	20.29	2068.5	6420177.7	11150.5
K139_PR023_PGM1	tumour_immune	tumour_immune	Image	Polygon	1611.2	2762	88648	71620	17028	19.21	2232.6	7627066.7	23233.4
K139_PR023_PGM1	Tissue_area	Tissue_area	Image	Polygon	1611.2	2762	88648	71620	17028	19.21	2232.6	7627066.7	23233.4
K139_PR023_PGM1	diffuse	diffuse	Image	Polygon	1611.2	2762	88648	71620	17028	19.21	2232.6	7627066.7	23233.4
K139_PR024_PGM1	Tissue_area	Tissue_area	Image	Polygon	998.77	1396.7	18216	16234	1982	10.88	1237.2	1602044.5	8156.6
K139_PR024_PGM1	tumour_immune	tumour_immune	Image	Polygon	998.77	1396.7	18216	16234	1982	10.88	1237.2	1602044.5	8156.6
K139_PR024_PGM1	diffuse	diffuse	Image	Polygon	998.77	1396.7	18216	16234	1982	10.88	1237.2	1602044.5	8156.6
K139_PR025_PGM1	tumour_immune	tumour_immune	Image	Polygon	2470.7	2451.2	85266	70592	14674	17.21	2032.7	7219000.1	13984.7
K139_PR025_PGM1	Tissue_area	Tissue_area	Image	Polygon	2470.7	2451.2	85266	70592	14674	17.21	2032.7	7219000.1	13984.7
K139_PR025_PGM1	diffuse	diffuse	Image	Polygon	2470.7	2451.2	85266	70592	14674	17.21	2032.7	7219000.1	13984.7
K139_PR026_PGM1	Tissue_area	Tissue_area	Image	Polygon	1496.3	1493	45546	34901	10645	23.37	2389.1	4455644.4	8111.9
K139_PR026_PGM1	Fibrosis	Fibrosis	Tissue_area	Geometry	1810.1	2056.6	3568	2892	676	18.95	729.89	926163.8	9648
K139_PR026_PGM1	tumour_immune	tumour_immune	Image	Geometry	1414	1345.1	41978	32009	9969	23.75	2824.5	3529479.7	14150.3
K139_PR026_PGM1	diffuse	diffuse	Image	Geometry	1414	1345.1	41978	32009	9969	23.75	2824.5	3529479.7	14150.3
K139_PR026_PGM1	peri-tumoural_immune	peri-tumoural_immune	Image	Geometry	1810.1	2056.6	3568	2892	676	18.95	729.89	926163.8	9648
K139_PR027_PGM1	tumour_immune	tumour_immune	Image	Polygon	1439.9	2237.8	95388	77522	17866	18.73	2409.6	7414556.3	12706.1
K139_PR027_PGM1	Tissue_area	Tissue_area	Image	Polygon	1439.9	2237.8	95388	77522	17866	18.73	2409.6	7414556.3	12706.1
K139_PR027_PGM1	diffuse	diffuse	Image	Polygon	1439.9	2237.8	95388	77522	17866	18.73	2409.6	7414556.3	12706.1
K139_PR028_PGM1	Tissue_area	Tissue_area	Image	Polygon	1607.2	1886.1	78548	61930	16618	21.16	2582.4	6435022.1	13484.7
K139_PR028_PGM1	tumour_immune	tumour_immune	Image	Polygon	1607.2	1886.1	78548	61930	16618	21.16	2582.4	6435022.1	13484.7
K139_PR028_PGM1	diffuse	diffuse	Image	Polygon	1607.2	1886.1	78548	61930	16618	21.16	2582.4	6435022.1	13484.7
K139_PR029_PGM1	tumour_immune	tumour_immune	Image	Polygon	1567.3	3320.5	105804	91764	14040	13.27	1553.7	9036533.5	18216.9
K139_PR029_PGM1	Tissue_area	Tissue_area	Image	Polygon	1567.3	3320.5	105804	91764	14040	13.27	1553.7	9036533.5	18216.9
K139_PR029_PGM1	diffuse	diffuse	Image	Polygon	1567.3	3320.5	105804	91764	14040	13.27	1553.7	9036533.5	18216.9
K139_PR030_PGM1	tumour_immune	tumour_immune	Image	Polygon	1334.5	1619.8	61274	51838	9436	15.4	1741.1	5419666.7	9980.1
K139_PR030_PGM1	Tissue_area	Tissue_area	Image	Polygon	1334.5	1619.8	61274	51838	9436	15.4	1741.1	5419666.7	9980.1
K139_PR030_PGM1	diffuse	diffuse	Image	Polygon	1334.5	1619.8	61274	51838	9436	15.4	1741.1	5419666.7	9980.1
K139_PR031_PGM1	Tissue_area	Tissue_area	Image	Polygon	1420.8	3109	112674	90384	22290	19.78	2162.4	10307822.2	18218.4
K139_PR031_PGM1	tumour_immune	tumour_immune	Image	Polygon	1420.8	3109	112674	90384	22290	19.78	2162.4	10307822.2	18218.4
K139_PR031_PGM1	diffuse	diffuse	Image	Polygon	1420.8	3109	112674	90384	22290	19.78	2162.4	10307822.2	18218.4
K139_PR032_PGM1	tumour_immune	tumour_immune	Image	Geometry	1855.6	2509.2	72204	59114	13090	18.13	1815.7	7209354.6	22303.8
K139_PR032_PGM1	Tissue_area	Tissue_area	Image	Geometry	1855.6	2509.2	72204	59114	13090	18.13	1815.7	7209354.6	22303.8
K139_PR032_PGM1	diffuse	diffuse	Image	Geometry	1855.6	2509.2	72204	59114	13090	18.13	1815.7	7209354.6	22303.8
K139_PR033_PGM1	Tissue_area	Tissue_area	Image	Polygon	1272.2	1352.5	23518	20852	2666	11.34	943.69	2825072.4	12179.8
K139_PR033_PGM1	Normal tissue	Normal tissue	Image	Polygon	1272.2	1352.5	23518	20852	2666	11.34	943.69	2825072.4	12179.8
K139_PR034_PGM1	Tissue_area	Tissue_area	Image	Geometry	1579.2	4745	158884	125070	33814	21.28	2595.5	13028110.9	24009.5
K139_PR034_PGM1	tumour_immune	tumour_immune	Image	Geometry	1579.2	4745	158884	125070	33814	21.28	2595.5	13028110.9	24009.5
K139_PR034_PGM1	diffuse	diffuse	Image	Geometry	1579.2	4745	158884	125070	33814	21.28	2595.5	13028110.9	24009.5
K139_PR035_PGM1	Tissue_area	Tissue_area	Image	Polygon	1869.1	2780.8	82784	65030	17754	21.45	2155.1	8237999.9	18218.8
K139_PR035_PGM1	Fibrosis	Fibrosis	Tissue_area	Geometry	1340.3	1315.9	2655	2108	547	20.6	582.53	939003.5	9508.8
K139_PR035_PGM1	tumour_immune	tumour_immune	Image	Geometry	1937.1	2969.3	80129	62922	17207	21.47	2357.4	7298996.4	18490.6
K139_PR035_PGM1	peri-tumoural_immune	peri-tumoural_immune	Image	Geometry	1340.3	1315.9	2655	2108	547	20.6	582.53	939003.5	9508.8
K139_PR035_PGM1	diffuse	diffuse	Image	Geometry	1937.1	2969.3	80129	62922	17207	21.47	2357.4	7298996.4	18490.6
K139_PR036_PGM1	Tissue_area	Tissue_area	Image	Geometry	1424.1	4499.3	107997	89941	18056	16.72	1586.2	11383190.1	35217
K139_PR036_PGM1	Fibrosis	Fibrosis	Tissue_area	Geometry	1280.4	9135.7	10095	9158	937	9.282	385.78	2428843.9	14921.6
K139_PR036_PGM1	peri-tumoural_immune	peri-tumoural_immune	Fibrosis	Geometry	1306.8	7649.6	2503	2266	237	9.469	486.74	486916.5	7363.6
K139_PR036_PGM1	tumour_immune	tumour_immune	Image	Geometry	1463.1	3241.7	97902	80783	17119	17.49	1911.8	8954375.6	28951.5
K139_PR036_PGM1	diffuse	diffuse	Image	Geometry	1463.1	3241.7	97902	80783	17119	17.49	1911.8	8954375.6	28951.5
K139_PR037_PGM1	tumour_immune	tumour_immune	Image	Polygon	1603.7	3033.8	107734	80972	26762	24.84	2544.3	10518400	16448
K139_PR037_PGM1	Tissue_area	Tissue_area	Image	Polygon	1603.7	3033.8	107734	80972	26762	24.84	2544.3	10518400	16448
K139_PR037_PGM1	diffuse	diffuse	Image	Polygon	1603.7	3033.8	107734	80972	26762	24.84	2544.3	10518400	16448
