Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Num Detections	Num Negative	Num Positive	Positive %	Num Positive per mm^2	Area µm^2	Perimeter µm
K446_PR012_PGM1	Fibrosis	Fibrosis	Image	Geometry	2396.4	1169.1	3788	1638	2150	56.76	2535.9	847832.1	12158.4
K446_PR012_PGM1	hot spots	hot spots	Image	Geometry	2059.9	1763.6	89946	78662	11284	12.55	1841.6	6127211.9	25862.9
K446_PR013_PGM1	Tissue_area	Tissue_area	Image	Geometry	1863.1	3400.6	55088	46404	8684	15.76	1055	8231182.9	18751.3
K446_PR013_PGM1	peri-tumoural_immune	peri-tumoural_immune	Tissue_area	Geometry	2608.5	4378.9	407	278	129	31.7	134.65	958041.7	7973.4
K446_PR013_PGM1	tumour_immune	tumour_immune	Image	Geometry	1764.9	3271.8	54681	46126	8555	15.65	1176.2	7273186.2	19210.6
K446_PR013_PGM1	aggregates	aggregates	Image	Geometry	1764.9	3271.8	54681	46126	8555	15.65	1176.2	7273186.2	19210.6
K446_PR013_PGM1	Fibrosis	Fibrosis	Image	Geometry	2608.5	4378.9	407	278	129	31.7	134.65	958041.7	7973.4
K446_PR014_PGM1	Tissue_area	Tissue_area	Image	Geometry	2613.1	2636.6	74724	54514	20210	27.05	1459.8	13844523.9	19090.9
K446_PR014_PGM1	tumour_immune	tumour_immune	Image	Geometry	2613.1	2636.6	74724	54514	20210	27.05	1459.8	13844523.9	19090.9
K446_PR014_PGM1	diffuse	diffuse	Image	Geometry	2613.1	2636.6	74724	54514	20210	27.05	1459.8	13844523.9	19090.9
K446_PR015_PGM1	tumour_immune	tumour_immune	Image	Geometry	2347.7	2169.3	50972	30431	20541	40.3	3407.6	6028014.5	21384
K446_PR015_PGM1	Tissue_area	Tissue_area	Image	Geometry	2027.7	2329.4	60048	32134	27914	46.49	2913.4	9581356.2	14655.4
K446_PR015_PGM1	Fibrosis	Fibrosis	Tissue_area	Geometry	1484.7	2601.1	9076	1703	7373	81.24	2074.9	3553341.6	17202.1
K446_PR015_PGM1	aggregates	aggregates	Image	Geometry	2347.7	2169.3	50972	30431	20541	40.3	3407.6	6028014.5	21384
K446_PR015_PGM1	peri-tumoural_immune	peri-tumoural_immune	Image	Geometry	1720.5	2404.9	6386	1525	4861	76.12	1957.3	2483526.3	16140
K446_PR016_PGM1	Tissue_area	Tissue_area	Image	Polygon	1784.7	2237.1	67816	43923	23893	35.23	2409.6	9915777.8	12429.2
K446_PR016_PGM1	tumour_immune	tumour_immune	Image	Geometry	1863.8	2413.9	62068	42109	19959	32.16	2629.1	7591629.2	29687.7
K446_PR017_PGM1	Tissue_area	Tissue_area	Image	Geometry	1634.2	2160.4	36502	26063	10439	28.6	1193.1	8749446.2	13558.3
K446_PR017_PGM1	Fibrosis	Fibrosis	Tissue_area	Geometry	1699.4	1794.6	2938	1621	1317	44.83	336.61	3912538.6	18560.4
K446_PR017_PGM1	peri-tumoural_immune	peri-tumoural_immune	Fibrosis	Geometry	1755.4	2014.6	2599	1419	1180	45.4	373.18	3162007.1	19429.3
K446_PR017_PGM1	tumour_immune	tumour_immune	Image	Geometry	1581.5	2456.2	33564	24442	9122	27.18	1885.9	4836907.7	18323.4
K446_PR017_PGM1	diffuse	diffuse	Image	Geometry	1581.5	2456.2	33564	24442	9122	27.18	1885.9	4836907.7	18323.4
K446_PR018_PGM1	Tissue_area	Tissue_area	Image	Polygon	1959	2489.2	70370	56600	13770	19.57	1172.5	11744377.8	16280.7
K446_PR018_PGM1	peri-tumoural_immune	peri-tumoural_immune	Tissue_area	Polygon	1752.2	4219.2	1199	1081	118	9.842	109.19	1080713	9805.8
K446_PR018_PGM1	tumour_immune	tumour_immune	Image	Geometry	1979.9	2313.9	69171	55519	13652	19.74	1280.2	10663665.5	17569.1
K446_PR018_PGM1	aggregates	aggregates	Image	Geometry	1979.9	2313.9	69171	55519	13652	19.74	1280.2	10663665.5	17569.1
K446_PR018_PGM1	Fibrosis	Fibrosis	Image	Polygon	1752.2	4219.2	1199	1081	118	9.842	109.19	1080713	9805.8
K446_PR025_PGM1	tumour_immune	tumour_immune	Image	Polygon	2229	2039	107478	93238	14240	13.25	1470.6	9682888.8	12134.6
K446_PR025_PGM1	Tissue_area	Tissue_area	Image	Polygon	2229	2039	107478	93238	14240	13.25	1470.6	9682888.8	12134.6
K446_PR025_PGM1	diffuse	diffuse	Image	Polygon	2229	2039	107478	93238	14240	13.25	1470.6	9682888.8	12134.6
K446_PR026_PGM1	Tissue_area	Tissue_area	Image	Geometry	1596.5	3241.6	19574	10514	9060	46.29	1010.2	8968088.4	24721.9
K446_PR026_PGM1	Necrosis	Necrosis	Tissue_area	Geometry	1687.2	3725.6	4836	3008	1828	37.8	322.18	5673900.5	21735.3
K446_PR026_PGM1	peri-tumoural_immune	peri-tumoural_immune	Necrosis	Geometry	1718.2	2859	2089	1003	1086	51.99	494.76	2194982.8	18252
K446_PR026_PGM1	tumour_immune	tumour_immune	Image	Geometry	1440.4	2408	14738	7506	7232	49.07	2195	3294777.8	19138.4
K446_PR026_PGM1	hot spots	hot spots	Image	Geometry	1440.4	2408	14738	7506	7232	49.07	2195	3294777.8	19138.4
K446_PR027_PGM1	Tissue_area	Tissue_area	Image	Geometry	3478.9	4045.8	137734	109591	28143	20.43	1005.2	27998778	30356.1
K446_PR027_PGM1	Necrosis	Necrosis	Tissue_area	Geometry	2947.3	4608.4	27768	16775	10993	39.59	815.85	13474274.7	59703.4
K446_PR027_PGM1	peri-tumoural_immune	peri-tumoural_immune	Necrosis	Geometry	2919.8	4525.7	23965	13699	10266	42.84	903.93	11357054.4	66444.3
K446_PR027_PGM1	tumour_immune	tumour_immune	Image	Geometry	3972.2	3524	109968	92818	17150	15.6	1180.7	14525779	54048
K446_PR027_PGM1	hot spots	hot spots	Image	Geometry	3972.2	3524	109968	92818	17150	15.6	1180.7	14525779	54048
