Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Num Detections	Num Negative	Num Positive	Positive %	Num Positive per mm^2	Area µm^2	Perimeter µm
K243_PR005_PGM1	Tissue_area	Tissue_area	Image	Polygon	2379.8	2275.1	133503	115723	17780	13.32	1434.2	12397511	14926.9
K243_PR005_PGM1	Fibrosis	Fibrosis	Tissue_area	Geometry	2568.1	1846.2	4603	3882	721	15.66	286.14	2519717.4	32038.7
K243_PR005_PGM1	tumour_immune	tumour_immune	Image	Geometry	2331.8	2384.5	128900	111841	17059	13.23	1727	9877793.7	39561.8
K243_PR005_PGM1	diffuse	diffuse	Image	Geometry	2331.8	2384.5	128900	111841	17059	13.23	1727	9877793.7	39561.8
K243_PR005_PGM1	peri-tumoural_immune	peri-tumoural_immune	Image	Geometry	2568.1	1846.2	4603	3882	721	15.66	286.14	2519717.4	32038.7
K243_PR006_PGM1	Tissue_area	Tissue_area	Image	Geometry	2411.8	2588.6	93150	85112	8038	8.629	562.92	14279064.7	14241.6
K243_PR006_PGM1	tumour_immune	tumour_immune	Image	Geometry	2411.8	2588.6	93150	85112	8038	8.629	562.92	14279064.7	14241.6
K243_PR006_PGM1	diffuse	diffuse	Image	Geometry	2411.8	2588.6	93150	85112	8038	8.629	562.92	14279064.7	14241.6
K243_PR007_PGM1	Tissue_area	Tissue_area	Image	Polygon	2607.1	2454.9	31023	22686	8337	26.87	527.52	15804079.3	15052.3
K243_PR007_PGM1	Fibrosis	Fibrosis	Tissue_area	Geometry	2299.4	2258.4	10447	7059	3388	32.43	303.92	11147792.7	33912.7
K243_PR007_PGM1	peri-tumoural_immune	peri-tumoural_immune	Fibrosis	Geometry	3142.2	2209.3	4940	3385	1555	31.48	281.41	5525718.5	32633.9
K243_PR007_PGM1	tumour_immune	tumour_immune	Image	Geometry	3343.8	2925.4	20576	15627	4949	24.05	1062.9	4656286.6	24349.5
K243_PR007_PGM1	tumour_immune	tumour_immune	Image	Geometry	3343.8	2925.4	20576	15627	4949	24.05	1062.9	4656286.6	24349.5
K243_PR008_PGM1	Tissue_area	Tissue_area	Image	Polygon	1763.2	1827.9	27212	22220	4992	18.34	827.68	6031328.4	11056.5
K243_PR008_PGM1	Fibrosis	Fibrosis	Tissue_area	Geometry	1344.1	2182.6	4103	3107	996	24.27	307.78	3236090.6	18397.6
K243_PR008_PGM1	peri-tumoural_immune	peri-tumoural_immune	Fibrosis	Geometry	1394.7	2049.7	3371	2589	782	23.2	282.07	2772325.1	18092.6
K243_PR008_PGM1	tumour_immune	tumour_immune	Image	Geometry	2248.1	1417.4	23109	19113	3996	17.29	1429.4	2795641.8	16777.8
K243_PR008_PGM1	diffuse	diffuse	Image	Geometry	2248.1	1417.4	23109	19113	3996	17.29	1429.4	2795641.8	16777.8
K243_PR009_PGM1	Tissue_area	Tissue_area	Image	Geometry	2006.4	1903.6	13492	12474	1018	7.545	96.1	10593226.5	15244
K243_PR009_PGM1	Fibrosis	Fibrosis	Image	Geometry	2006.4	1903.6	13492	12474	1018	7.545	96.1	10593226.5	15244
K243_PR010_PGM1	Tissue_area	Tissue_area	Image	Geometry	2125.4	2038.5	23606	21850	1756	7.439	169.09	10385270.7	15890.5
K243_PR010_PGM1	Fibrosis	Fibrosis	Tissue_area	Geometry	1982.6	2202.4	12602	11635	967	7.673	108.57	8906542.3	23371.8
K243_PR010_PGM1	tumour_immune	tumour_immune	Image	Geometry	2985.7	1050.8	11004	10215	789	7.17	533.57	1478728.5	10855
K243_PR010_PGM1	diffuse	diffuse	Image	Geometry	2985.7	1050.8	11004	10215	789	7.17	533.57	1478728.5	10855
K243_PR010_PGM1	peri-tumoural_immune	peri-tumoural_immune	Image	Geometry	2480.1	1385.7	4666	4360	306	6.558	128.54	2380510.3	15849.5
K243_PR011_PGM1	Tissue_area	Tissue_area	Image	Polygon	2452.4	2515.5	108626	95544	13082	12.04	990.85	13202857.6	19969.2
K243_PR011_PGM1	peri-tumoural_immune	peri-tumoural_immune	Tissue_area	Polygon	2336.9	1380	954	704	250	26.21	106.25	2352833.1	10651.7
K243_PR011_PGM1	tumour_immune	tumour_immune	Image	Geometry	2477.5	2761.7	107672	94840	12832	11.92	1182.7	10850024.5	30620.9
K243_PR011_PGM1	diffuse	diffuse	Image	Geometry	2477.5	2761.7	107672	94840	12832	11.92	1182.7	10850024.5	30620.9
K243_PR011_PGM1	Fibrosis	Fibrosis	Image	Polygon	2336.9	1380	954	704	250	26.21	106.25	2352833.1	10651.7
K243_PR012_PGM1	Tissue_area	Tissue_area	Image	Polygon	2337.5	2265.7	102362	79981	22381	21.86	1809.5	12368888.9	15737.4
K243_PR012_PGM1	Fibrosis	Fibrosis	Tissue_area	Geometry	3473	2601	4903	3222	1681	34.29	552.76	3041107	16192.9
K243_PR012_PGM1	peri-tumoural_immune	peri-tumoural_immune	Fibrosis	Geometry	3322.8	2581.3	3528	2462	1066	30.22	498.68	2137631.6	14219.1
K243_PR012_PGM1	tumour_immune	tumour_immune	Image	Geometry	1967.3	2156.4	97459	76759	20700	21.24	2219.2	9327781.8	17998.6
K243_PR012_PGM1	diffuse	diffuse	Image	Geometry	1967.3	2156.4	97459	76759	20700	21.24	2219.2	9327781.8	17998.6
K243_PR013_PGM1	Tissue_area	Tissue_area	Image	Geometry	2185.5	2552.4	69782	60877	8905	12.76	634.64	14031538.9	15182
K243_PR013_PGM1	Fibrosis	Fibrosis	Tissue_area	Geometry	1712.9	1483.7	2662	1886	776	29.15	144.37	5375044.9	14489.9
K243_PR013_PGM1	peri-tumoural_immune	peri-tumoural_immune	Fibrosis	Geometry	1916.1	1937.4	963	698	265	27.52	112.13	2363414.8	13243.2
K243_PR013_PGM1	tumour_immune	tumour_immune	Image	Geometry	2478.5	3215.9	67120	58991	8129	12.11	938.92	8657836.6	16348.8
K243_PR013_PGM1	diffuse	diffuse	Image	Geometry	2478.5	3215.9	67120	58991	8129	12.11	938.92	8657836.6	16348.8
K243_PR014_PGM1	Tissue_area	Tissue_area	Image	Polygon	2520.2	2160.3	129246	117014	12232	9.464	919.34	13305244.3	30592.7
K243_PR014_PGM1	tumour_immune	tumour_immune	Image	Polygon	2520.2	2160.3	129246	117014	12232	9.464	919.34	13305244.3	30592.7
K243_PR014_PGM1	diffuse	diffuse	Image	Polygon	2520.2	2160.3	129246	117014	12232	9.464	919.34	13305244.3	30592.7
K243_PR015_PGM1	Tissue_area	Tissue_area	Image	Polygon	2682.7	2425.7	65031	55536	9495	14.6	582.99	16286688.5	18622.4
K243_PR015_PGM1	tumour_immune	tumour_immune	Image	Geometry	2632.5	2293.1	62649	53446	9203	14.69	622.21	14790739.5	23700
K243_PR015_PGM1	diffuse	diffuse	Image	Geometry	2632.5	2293.1	62649	53446	9203	14.69	622.21	14790739.5	23700
K243_PR015_PGM1	peri-tumoural_immune	peri-tumoural_immune	Image	Geometry	3179	3736.1	2382	2090	292	12.26	195.19	1495949	12288
K243_PR015_PGM1	Fibrosis	Fibrosis	Image	Geometry	3179	3736.1	2382	2090	292	12.26	195.19	1495949	12288
K243_PR016_PGM1	Tissue_area	Tissue_area	Image	Geometry	2176.8	2489.4	63803	54066	9737	15.26	890.34	10936249.4	21286.5
K243_PR016_PGM1	Fibrosis	Fibrosis	Tissue_area	Geometry	2034.6	3571.2	2956	2362	594	20.09	217.3	2733560.7	16758.9
K243_PR016_PGM1	tumour_immune	tumour_immune	Image	Geometry	2224.2	2129	60847	51704	9143	15.03	1114.6	8202688.6	28600.3
K243_PR016_PGM1	diffuse	diffuse	Image	Geometry	2224.2	2129	60847	51704	9143	15.03	1114.6	8202688.6	28600.3
K243_PR016_PGM1	peri-tumoural_immune	peri-tumoural_immune	Image	Geometry	2034.6	3571.2	2956	2362	594	20.09	217.3	2733560.7	16758.9
K243_PR017_PGM1	Tissue_area	Tissue_area	Image	Polygon	3002.3	2428.9	215864	192028	23836	11.04	1298.6	18354666.7	19258.1
K243_PR017_PGM1	tumour_immune	tumour_immune	Image	Polygon	3002.3	2428.9	215864	192028	23836	11.04	1298.6	18354666.7	19258.1
K243_PR017_PGM1	diffuse	diffuse	Image	Polygon	3002.3	2428.9	215864	192028	23836	11.04	1298.6	18354666.7	19258.1
K243_PR018_PGM1	Tissue_area	Tissue_area	Image	Geometry	3189.5	2226.3	38355	35369	2986	7.785	200.01	14929165.3	25837.6
K243_PR018_PGM1	Fibrosis	Fibrosis	Tissue_area	Geometry	2924.1	1473.3	7109	6349	760	10.69	103.88	7316282.5	22513.8
K243_PR018_PGM1	peri-tumoural_immune	peri-tumoural_immune	Fibrosis	Geometry	2973.5	1912	2927	2619	308	10.52	98.08	3140429	17828.6
K243_PR018_PGM1	tumour_immune	tumour_immune	Image	Geometry	3444.6	2950	31246	29020	2226	7.124	292.4	7612882.9	23507.9
K243_PR018_PGM1	diffuse	diffuse	Image	Geometry	3444.6	2950	31246	29020	2226	7.124	292.4	7612882.9	23507.9
