Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Num Detections	Num Negative	Num Positive	Positive %	Num Positive per mm^2	Area µm^2	Perimeter µm
K220_PR010_PGM1	tumour_immune	tumour_immune	Image	Geometry	2742.8	2149.3	9411	7185	2226	23.65	459.78	4841395.6	28194.9
K220_PR010_PGM1	diffuse	diffuse	Image	Geometry	2742.8	2149.3	9411	7185	2226	23.65	459.78	4841395.6	28194.9
K220_PR011_PGM1	Tissue_area	Tissue_area	Image	Geometry	2353.8	2161	47090	35112	11978	25.44	1235.4	9695377.7	22593.8
K220_PR011_PGM1	tumour_immune	tumour_immune	Image	Geometry	2353.8	2161	47090	35112	11978	25.44	1235.4	9695377.7	22593.8
K220_PR011_PGM1	diffuse	diffuse	Image	Geometry	2353.8	2161	47090	35112	11978	25.44	1235.4	9695377.7	22593.8
K220_PR012_PGM1	tumour_immune	tumour_immune	Image	Polygon	1882.3	1999.1	47796	35978	11818	24.73	2382.1	4961066.6	10839.2
K220_PR012_PGM1	Tissue_area	Tissue_area	Image	Polygon	1882.3	1999.1	47796	35978	11818	24.73	2382.1	4961066.6	10839.2
K220_PR012_PGM1	diffuse	diffuse	Image	Polygon	1882.3	1999.1	47796	35978	11818	24.73	2382.1	4961066.6	10839.2
K220_PR013_PGM1	Tissue_area	Tissue_area	Image	Geometry	2045.8	2746.9	71893	40899	30994	43.11	2749.5	11272600.5	15537.1
K220_PR013_PGM1	Fibrosis	Fibrosis	Tissue_area	Geometry	1330	2425	15548	8149	7399	47.59	1253.9	5900560.4	16696.5
K220_PR013_PGM1	peri-tumoural_immune	peri-tumoural_immune	Fibrosis	Geometry	1736.4	2931.1	7474	2971	4503	60.25	2003	2248122.4	13561.9
K220_PR013_PGM1	tumour_immune	tumour_immune	Image	Geometry	2832	3100.5	56345	32750	23595	41.88	4392.2	5372040.1	15972.5
K220_PR013_PGM1	hot spots	hot spots	Image	Geometry	2832	3100.5	56345	32750	23595	41.88	4392.2	5372040.1	15972.5
K220_PR014_PGM1	Tissue_area	Tissue_area	Image	Polygon	2359.7	1753.3	34317	15849	18468	53.82	2616	7059622.1	12348.9
K220_PR014_PGM1	Fibrosis	Fibrosis	Tissue_area	Polygon	2302.9	1618.1	25096	9820	15276	60.87	2458.7	6213049.7	11364.5
K220_PR014_PGM1	peri-tumoural_immune	peri-tumoural_immune	Fibrosis	Polygon	2703.8	2289.3	3368	1655	1713	50.86	1170.3	1463704.4	7034.5
K220_PR014_PGM1	tumour_immune	tumour_immune	Image	Polygon	2776.8	2745.3	9221	6029	3192	34.62	3770.5	846572.6	6557.5
K220_PR014_PGM1	diffuse	diffuse	Image	Polygon	2776.8	2745.3	9221	6029	3192	34.62	3770.5	846572.6	6557.5
K220_PR015_PGM1	Tissue_area	Tissue_area	Image	Polygon	1437.8	1725.2	20377	17281	3096	15.19	631.5	4902644.4	9799.2
K220_PR015_PGM1	Fibrosis	Fibrosis	Tissue_area	Geometry	1235.9	1449.9	5533	4646	887	16.03	274.38	3232698.3	9278
K220_PR015_PGM1	peri-tumoural_immune	peri-tumoural_immune	Fibrosis	Geometry	1485.1	1852.3	2576	2342	234	9.084	153.57	1523697.1	8161.2
K220_PR015_PGM1	tumour_immune	tumour_immune	Image	Geometry	1828.4	2258.3	14844	12635	2209	14.88	1322.8	1669945.7	9805.9
K220_PR015_PGM1	diffuse	diffuse	Image	Geometry	1828.4	2258.3	14844	12635	2209	14.88	1322.8	1669945.7	9805.9
K220_PR016_PGM1	Tissue_area	Tissue_area	Image	Geometry	1749.2	2485.3	11270	5884	5386	47.79	585.1	9205311.1	19786.7
K220_PR016_PGM1	Necrosis	Necrosis	Image	Geometry	1749.2	2485.3	11270	5884	5386	47.79	585.1	9205311.1	19786.7
K220_PR017_PGM1	Tissue_area	Tissue_area	Image	Polygon	1310.7	2018.6	7054	6966	88	1.248	19.48	4518340	10028.1
K220_PR017_PGM1	Necrosis	Necrosis	Image	Polygon	1310.7	2018.6	7054	6966	88	1.248	19.48	4518340	10028.1
K220_PR018_PGM1	Tissue_area	Tissue_area	Image	Geometry	982.82	1873.2	14640	7046	7594	51.87	2925.4	2595888.3	12475.5
K220_PR018_PGM1	Fibrosis	Fibrosis	Image	Geometry	1063.4	1289.6	9231	5145	4086	44.26	3836.7	1064988.5	8017.4
K220_PR018_PGM1	peri-tumoural_immune	peri-tumoural_immune	Fibrosis	Polygon	1039.8	1006.6	4899	3052	1847	37.7	3266.8	565388	5000.4
K220_PR018_PGM1	tumour_immune	tumour_immune	Image	Polygon	1007.6	612.6	612	430	182	29.74	902.57	201646.8	2292
K220_PR018_PGM1	Necrosis	Necrosis	Image	Polygon	914.47	2532	4797	1471	3326	69.34	2502.2	1329253	7499.9
K220_PR018_PGM1	diffuse	diffuse	Image	Polygon	1007.6	612.6	612	430	182	29.74	902.57	201646.8	2292
K220_PR019_PGM1	Tissue_area	Tissue_area	Image	Polygon	1435.1	2350.3	11062	7196	3866	34.95	912.89	4234888.9	10907.3
K220_PR019_PGM1	Necrosis	Necrosis	Tissue_area	Polygon	1748.5	2512.7	3052	1520	1532	50.2	970.42	1578703.9	10488.1
K220_PR019_PGM1	peri-tumoural_immune	peri-tumoural_immune	Necrosis	Polygon	1749.7	2505.7	3048	1519	1529	50.16	974.7	1568687.3	10425.9
K220_PR019_PGM1	tumour_immune	tumour_immune	Image	Geometry	1248.8	2253.8	8010	5676	2334	29.14	878.7	2656184.2	8702.3
K220_PR019_PGM1	diffuse	diffuse	Image	Geometry	1248.8	2253.8	8010	5676	2334	29.14	878.7	2656184.2	8702.3
