Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Num Detections	Num Negative	Num Positive	Positive %	Num Positive per mm^2	Area µm^2	Perimeter µm
K520_PR001_CD3	Tissue_area	Tissue_area	Image	Polygon	2128.7	2669.9	78480	76640	1840	2.345	134.51	13679531.9	14652.7
K520_PR001_CD3	Fibrosis	Fibrosis	Tissue_area	Geometry	1786.4	2569.9	4838	4703	135	2.79	25.81	5229984.3	39884.9
K520_PR001_CD3	tumour_immune	tumour_immune	Image	Geometry	2340.5	2731.8	73642	71937	1705	2.315	201.79	8449547.7	44624.5
K520_PR001_CD3	diffuse	diffuse	Image	Geometry	2340.5	2731.8	73642	71937	1705	2.315	201.79	8449547.7	44624.5
K520_PR001_CD3	peri-tumoural_immune	peri-tumoural_immune	Image	Geometry	1786.4	2569.9	4838	4703	135	2.79	25.81	5229984.3	39884.9
K520_PR002_CD3	tumour_immune	tumour_immune	Image	Geometry	2532.6	2498.3	156672	152780	3892	2.484	250.3	15549415.5	18951.9
K520_PR002_CD3	Tissue_area	Tissue_area	Image	Geometry	2532.6	2498.3	156672	152780	3892	2.484	250.3	15549415.5	18951.9
K520_PR002_CD3	diffuse	diffuse	Image	Geometry	2532.6	2498.3	156672	152780	3892	2.484	250.3	15549415.5	18951.9
K520_PR003_CD3	Tissue_area	Tissue_area	Image	Geometry	2053.9	2150.9	20418	19091	1327	6.499	190.87	6952510.4	20640.1
K520_PR003_CD3	Necrosis	Necrosis	Tissue_area	Geometry	2270.6	1950.5	2293	2228	65	2.835	19.79	3283713.8	29901.3
K520_PR003_CD3	peri-tumoural_immune	peri-tumoural_immune	Necrosis	Geometry	2298.4	1922.2	2137	2079	58	2.714	20.42	2840006.1	32966.6
K520_PR003_CD3	tumour_immune	tumour_immune	Image	Geometry	1860	2330.3	18125	16863	1262	6.963	343.98	3668796.6	34646.4
K520_PR003_CD3	aggregates	aggregates	Image	Geometry	1860	2330.3	18125	16863	1262	6.963	343.98	3668796.6	34646.4
K520_PR004_CD3	Tissue_area	Tissue_area	Image	Polygon	2716	2649	54749	52585	2164	3.953	133.15	16252666.8	16102.9
K520_PR004_CD3	Fibrosis	Fibrosis	Tissue_area	Geometry	2341.3	2789.3	10022	9559	463	4.62	39.01	11867627.2	22924
K520_PR004_CD3	peri-tumoural_immune	peri-tumoural_immune	Fibrosis	Geometry	2721.7	2576.5	6376	6090	286	4.486	43.21	6618838.5	29629.9
K520_PR004_CD3	tumour_immune	tumour_immune	Image	Geometry	3729.9	2269.3	44727	43026	1701	3.803	387.91	4385040.4	20934.1
K520_PR004_CD3	diffuse	diffuse	Image	Geometry	3729.9	2269.3	44727	43026	1701	3.803	387.91	4385040.4	20934.1
K520_PR005_CD3	Tissue_area	Tissue_area	Image	Polygon	2578.9	2314.4	38975	38084	891	2.286	65.05	13697755.7	16914.2
K520_PR005_CD3	Fibrosis	Fibrosis	Tissue_area	Geometry	2374.2	2492.7	5802	5629	173	2.982	16.78	10310920.8	27692.6
K520_PR005_CD3	peri-tumoural_immune	peri-tumoural_immune	Fibrosis	Geometry	2325	2131	4258	4127	131	3.077	21.41	6119507.3	33790.1
K520_PR005_CD3	tumour_immune	tumour_immune	Image	Geometry	3202.2	1771.8	33173	32455	718	2.164	212	3386834.4	21540.3
K520_PR005_CD3	diffuse	diffuse	Image	Geometry	3202.2	1771.8	33173	32455	718	2.164	212	3386834.4	21540.3
K520_PR006_CD3	Tissue_area	Tissue_area	Image	Polygon	3039.2	2267.9	103780	101619	2161	2.082	183.54	11773685.1	16971
K520_PR006_CD3	peri-tumoural_immune	peri-tumoural_immune	Tissue_area	Geometry	3243.8	1989.2	2586	2521	65	2.514	29.75	2184935.7	26265.5
K520_PR006_CD3	tumour_immune	tumour_immune	Image	Geometry	2992.6	2331.4	101194	99098	2096	2.071	218.59	9588749.4	38537
K520_PR006_CD3	diffuse	diffuse	Image	Geometry	2992.6	2331.4	101194	99098	2096	2.071	218.59	9588749.4	38537
K520_PR006_CD3	Fibrosis	Fibrosis	Image	Geometry	3243.8	1989.2	2586	2521	65	2.514	29.75	2184935.7	26265.5
K520_PR007_CD3	Tissue_area	Tissue_area	Image	Geometry	2709.7	2318.5	11994	11760	234	1.951	19.4	12064811.9	24702.9
K520_PR007_CD3	Necrosis	Necrosis	Image	Geometry	2709.7	2318.5	11994	11760	234	1.951	19.4	12064811.9	24702.9
K520_PR008_CD3	Tissue_area	Tissue_area	Image	Geometry	2003.5	2444.2	44970	44049	921	2.048	84.16	10942918	16775.4
K520_PR008_CD3	Fibrosis	Fibrosis	Tissue_area	Geometry	1884.7	2967	6815	6313	502	7.366	86.2	5823565.4	20486.3
K520_PR008_CD3	peri-tumoural_immune	peri-tumoural_immune	Fibrosis	Geometry	1814.2	2535.1	4926	4542	384	7.795	95.72	4011702.4	19699
K520_PR008_CD3	tumour_immune	tumour_immune	Image	Geometry	2140.6	1841.4	38196	37777	419	1.097	81.36	5150173	23712.9
K520_PR008_CD3	diffuse	diffuse	Image	Geometry	2140.6	1841.4	38196	37777	419	1.097	81.36	5150173	23712.9
K520_PR009_CD3	Tissue_area	Tissue_area	Image	Geometry	1817.8	1997.5	76672	76484	188	0.2452	17.99	10448956.3	15029
K520_PR009_CD3	artefact	artefact	Tissue_area	Polygon	1681.4	3406.4	308	138	170	55.19	2836.4	59935.5	1299.3
K520_PR009_CD3	tumour_immune	tumour_immune	Image	Geometry	1818.6	1989.4	76364	76346	18	0.0236	1.733	10389020.8	16328.3
K520_PR009_CD3	diffuse	diffuse	Image	Geometry	1818.6	1989.4	76364	76346	18	0.0236	1.733	10389020.8	16328.3
K520_PR010_CD3	Tissue_area	Tissue_area	Image	Geometry	2361.8	2357	142282	142256	26	0.0183	2.399	10839199.2	19406.6
K520_PR010_CD3	tumour_immune	tumour_immune	Image	Geometry	2361.8	2357	142282	142256	26	0.0183	2.399	10839199.2	19406.6
K520_PR010_CD3	diffuse	diffuse	Image	Geometry	2361.8	2357	142282	142256	26	0.0183	2.399	10839199.2	19406.6
K520_PR011_CD3	Tissue_area	Tissue_area	Image	Geometry	2153.5	2275.5	115355	115126	229	0.1985	19.89	11514088.3	15246.5
K520_PR011_CD3	tumour_immune	tumour_immune	Image	Geometry	2130.9	2445.5	113091	112863	228	0.2016	21.78	10468191.1	16305.2
K520_PR011_CD3	diffuse	diffuse	Image	Geometry	2130.9	2445.5	113091	112863	228	0.2016	21.78	10468191.1	16305.2
K520_PR012_CD3	Tissue_area	Tissue_area	Image	Geometry	2149.8	2664.6	103754	103128	626	0.6034	46.72	13397774.2	17838.5
K520_PR012_CD3	Fibrosis	Fibrosis	Tissue_area	Geometry	2502.4	2967.1	1925	1917	8	0.4156	4.144	1930397.7	16626.5
K520_PR012_CD3	tumour_immune	tumour_immune	Image	Geometry	2090.5	2613.7	101829	101211	618	0.6069	53.89	11467376.6	31441
K520_PR012_CD3	diffuse	diffuse	Image	Geometry	2090.5	2613.7	101829	101211	618	0.6069	53.89	11467376.6	31441
K520_PR013_CD3	Tissue_area	Tissue_area	Image	Polygon	1930.7	2181.1	95565	93492	2073	2.169	202.16	10254466.7	12399.4
K520_PR013_CD3	peri-tumoural_immune	peri-tumoural_immune	Tissue_area	Polygon	805.89	3231.2	1075	978	97	9.023	186.43	520305.1	5415.9
K520_PR013_CD3	tumour_immune	tumour_immune	Image	Polygon	1990.8	2125	94490	92514	1976	2.091	203	9734161.1	15462.3
K520_PR013_CD3	diffuse	diffuse	Image	Polygon	1990.8	2125	94490	92514	1976	2.091	203	9734161.1	15462.3
K520_PR013_CD3	Fibrosis	Fibrosis	Image	Polygon	805.89	3231.2	1075	978	97	9.023	186.43	520305.1	5415.9
K520_PR014_CD3	Tissue_area	Tissue_area	Image	Geometry	2119.6	1629.1	107363	104912	2451	2.283	306.4	7999333.5	11833.4
K520_PR014_CD3	artefact	artefact	Tissue_area	Geometry	2190.6	806.85	16734	15748	986	5.892	475.32	2074411.4	10625.5
K520_PR014_CD3	tumour_immune	tumour_immune	Image	Geometry	2094.8	1917	90629	89164	1465	1.616	247.26	5924922.1	12978.9
K520_PR014_CD3	diffuse	diffuse	Image	Geometry	2094.8	1917	90629	89164	1465	1.616	247.26	5924922.1	12978.9
K520_PR015_CD3	Tissue_area	Tissue_area	Image	Geometry	2161	2589.8	125186	121168	4018	3.21	332.2	12094978.4	19370.9
K520_PR015_CD3	tumour_immune	tumour_immune	Image	Geometry	2161	2589.8	125186	121168	4018	3.21	332.2	12094978.4	19370.9
K520_PR015_CD3	diffuse	diffuse	Image	Geometry	2161	2589.8	125186	121168	4018	3.21	332.2	12094978.4	19370.9
K520_PR016_CD3	Tissue_area	Tissue_area	Image	Polygon	2208.4	2430.5	182895	176777	6118	3.345	448.33	13646266.5	14956.2
K520_PR016_CD3	Fibrosis	Fibrosis	Tissue_area	Geometry	1148.7	2054	3129	3025	104	3.324	103.15	1008211.4	9139.7
K520_PR016_CD3	tumour_immune	tumour_immune	Image	Geometry	2292.9	2460.5	179766	173752	6014	3.345	475.86	12638055.5	21563.3
K520_PR016_CD3	diffuse	diffuse	Image	Geometry	2292.9	2460.5	179766	173752	6014	3.345	475.86	12638055.5	21563.3
K520_PR016_CD3	peri-tumoural_immune	peri-tumoural_immune	Image	Geometry	1148.7	2054	3129	3025	104	3.324	103.15	1008211.4	9139.7
K520_PR017_CD3	Tissue_area	Tissue_area	Image	Polygon	2265.9	2267.3	141646	137624	4022	2.839	339.29	11854222.3	15615
K520_PR017_CD3	Fibrosis	Fibrosis	Tissue_area	Geometry	1287.1	2435.8	2218	2142	76	3.427	53.37	1424021.6	10116.2
K520_PR017_CD3	tumour_immune	tumour_immune	Image	Geometry	2399.5	2244.3	139428	135482	3946	2.83	378.32	10430200.9	24119.4
K520_PR017_CD3	diffuse	diffuse	Image	Geometry	2399.5	2244.3	139428	135482	3946	2.83	378.32	10430200.9	24119.4
K520_PR017_CD3	peri-tumoural_immune	peri-tumoural_immune	Image	Geometry	1287.1	2435.8	2218	2142	76	3.427	53.37	1424021.6	10116.2
K520_PR018_CD3	tumour_immune	tumour_immune	Image	Polygon	2407.5	2304.4	77705	75321	2384	3.068	183.76	12973200	14519.9
K520_PR018_CD3	Tissue_area	Tissue_area	Image	Polygon	2407.5	2304.4	77705	75321	2384	3.068	183.76	12973200	14519.9
K520_PR018_CD3	diffuse	diffuse	Image	Polygon	2407.5	2304.4	77705	75321	2384	3.068	183.76	12973200	14519.9
