Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Num Detections	Num Negative	Num Positive	Positive %	Num Positive per mm^2	Area µm^2	Perimeter µm
K448_PR003_CD3	peri-tumoural_immune	peri-tumoural_immune	Image	Geometry	1520	2257.9	1528	1360	168	10.99	141.77	1185028.6	9151.4
K448_PR004_CD3	Tissue_area	Tissue_area	Image	Geometry	2623.4	2670.8	73586	70043	3543	4.815	227.04	15605020.6	20575.6
K448_PR004_CD3	Necrosis	Necrosis	Tissue_area	Geometry	2693.1	3005.3	12838	12576	262	2.041	34.86	7516829	33120.2
K448_PR004_CD3	peri-tumoural_immune	peri-tumoural_immune	Necrosis	Geometry	2639.6	2866.6	10012	9865	147	1.468	26.47	5553144.8	36360
K448_PR004_CD3	tumour_immune	tumour_immune	Image	Geometry	2558.7	2360	60748	57467	3281	5.401	405.65	8088191.5	31034.2
K448_PR004_CD3	diffuse	diffuse	Image	Geometry	2558.7	2360	60748	57467	3281	5.401	405.65	8088191.5	31034.2
K448_PR005_CD3	tumour_immune	tumour_immune	Image	Geometry	2594.1	3704.3	78125	65107	13018	16.66	1491.2	8729917.8	32657.3
K448_PR005_CD3	diffuse	diffuse	Image	Geometry	2594.1	3704.3	78125	65107	13018	16.66	1491.2	8729917.8	32657.3
K448_PR005_CD3	Tissue_area	Tissue_area	Image	Polygon	2595.4	3712.3	88890	73289	15601	17.55	879.32	17742155	18347.3
K448_PR005_CD3	Fibrosis	Fibrosis	Image	Geometry	2949.2	3571.3	10272	8020	2252	21.92	300.41	7496543.7	30834.5
K448_PR005_CD3	peri-tumoural_immune	peri-tumoural_immune	Fibrosis	Geometry	2842.4	3560.8	6850	5307	1543	22.53	258.6	5966726.1	31330.7
K448_PR006_CD3	Tissue_area	Tissue_area	Image	Polygon	2085.8	2889.7	50890	45070	5820	11.44	527.2	11039355.5	14434.9
K448_PR006_CD3	Fibrosis	Fibrosis	Tissue_area	Geometry	2094.5	2133.6	3088	2490	598	19.37	207.49	2882023	17591.2
K448_PR006_CD3	tumour_immune	tumour_immune	Image	Geometry	2083.7	3157.4	47802	42580	5222	10.92	639.75	8162616.8	21950.6
K448_PR006_CD3	diffuse	diffuse	Image	Geometry	2083.7	3157.4	47802	42580	5222	10.92	639.75	8162616.8	21950.6
K448_PR006_CD3	peri-tumoural_immune	peri-tumoural_immune	Image	Geometry	2094.5	2133.6	3088	2490	598	19.37	207.49	2882023	17591.2
K448_PR007_CD3	tumour_immune	tumour_immune	Image	Geometry	2097.8	1644.3	6247	5621	626	10.02	178.78	3501544.7	19306.3
K448_PR007_CD3	Tissue_area	Tissue_area	Image	Geometry	3019.1	2705.5	9692	8726	966	9.967	62.35	15493961.1	21305.7
K448_PR007_CD3	Fibrosis	Fibrosis	Tissue_area	Geometry	3288.1	3015.4	3445	3105	340	9.869	28.35	11992416.4	19194.9
K448_PR007_CD3	peri-tumoural_immune	peri-tumoural_immune	Fibrosis	Geometry	3182.8	2260.2	1899	1698	201	10.58	47.15	4263072.3	18457
K448_PR007_CD3	diffuse	diffuse	Image	Geometry	2097.8	1644.3	6247	5621	626	10.02	178.78	3501544.7	19306.3
K448_PR008_CD3	Tissue_area	Tissue_area	Image	Geometry	2090.1	1976.8	13746	12770	976	7.1	98.64	9894817.9	18111.3
K448_PR008_CD3	tumour_immune	tumour_immune	Tissue_area	Geometry	752.05	2393.9	2284	2072	212	9.282	203.52	1041674.3	5172.7
K448_PR008_CD3	peri-tumoural_immune	peri-tumoural_immune	Tissue_area	Geometry	1188	2221.8	2302	2219	83	3.606	59.22	1401661.2	7005.7
K448_PR008_CD3	Fibrosis	Fibrosis	Image	Geometry	2247.5	1927.7	11462	10698	764	6.666	86.3	8853143.7	18257.9
K448_PR008_CD3	diffuse	diffuse	Image	Geometry	752.05	2393.9	2284	2072	212	9.282	203.52	1041674.3	5172.7
K448_PR009_CD3	Tissue_area	Tissue_area	Image	Geometry	2088.3	2428.9	7992	7566	426	5.33	42.82	9949718.1	20176.3
K448_PR009_CD3	Necrosis	Necrosis	Image	Geometry	2088.3	2428.9	7992	7566	426	5.33	42.82	9949718.1	20176.3
K448_PR010_CD3	Tissue_area	Tissue_area	Image	Geometry	2350.5	3025.1	115037	111427	3610	3.138	277.97	12986797.2	18956.1
K448_PR010_CD3	peri-tumoural_immune	peri-tumoural_immune	Tissue_area	Geometry	1325	3812.6	945	898	47	4.974	53.28	882194.5	13381.8
K448_PR010_CD3	tumour_immune	tumour_immune	Image	Geometry	2425.3	2967.7	114092	110529	3563	3.123	294.35	12104602.7	27387.5
K448_PR010_CD3	diffuse	diffuse	Image	Geometry	2425.3	2967.7	114092	110529	3563	3.123	294.35	12104602.7	27387.5
K448_PR010_CD3	Fibrosis	Fibrosis	Image	Geometry	1325	3812.6	945	898	47	4.974	53.28	882194.5	13381.8
K448_PR011_CD3	Necrosis	Necrosis	Image	Geometry	2240.3	2304.2	1938	1584	354	18.27	29.65	11938317.9	22070.6
K448_PR011_CD3	Tissue_area	Tissue_area	Image	Geometry	2240.3	2304.2	1938	1584	354	18.27	29.65	11938317.9	22070.6
K448_PR012_CD3	Tissue_area	Tissue_area	Image	Geometry	1884.8	2019.4	9138	8178	960	10.51	520.87	1843061.6	21767.4
K448_PR012_CD3	tumour_immune	tumour_immune	Image	Geometry	1884.8	2019.4	9138	8178	960	10.51	520.87	1843061.6	21767.4
K448_PR012_CD3	diffuse	diffuse	Image	Geometry	1884.8	2019.4	9138	8178	960	10.51	520.87	1843061.6	21767.4
K448_PR013_CD3	Necrosis	Necrosis	Image	Geometry	2042	2322	8142	7938	204	2.506	24.77	8236965.3	13701.2
K448_PR013_CD3	Tissue_area	Tissue_area	Image	Geometry	2042	2322	8142	7938	204	2.506	24.77	8236965.3	13701.2
K448_PR014_CD3	tumour_immune	tumour_immune	Image	Geometry	1326.6	3086.3	76820	76568	252	0.328	44.02	5725223.1	12971.3
K448_PR014_CD3	Tissue_area	Tissue_area	Image	Geometry	1326.6	3086.3	76820	76568	252	0.328	44.02	5725223.1	12971.3
K448_PR014_CD3	diffuse	diffuse	Image	Geometry	1326.6	3086.3	76820	76568	252	0.328	44.02	5725223.1	12971.3
K448_PR015_CD3	Tissue_area	Tissue_area	Image	Polygon	3194.3	2660.5	3698	3622	76	2.055	5.531	13740770.3	17080
K448_PR015_CD3	Necrosis	Necrosis	Image	Polygon	3194.3	2660.5	3698	3622	76	2.055	5.531	13740770.3	17080
K448_PR016_CD3	Necrosis	Necrosis	Image	Geometry	1564.6	2271.8	1264	960	304	24.05	46.96	6473581.9	11713.7
K448_PR016_CD3	Tissue_area	Tissue_area	Image	Geometry	1564.6	2271.8	1264	960	304	24.05	46.96	6473581.9	11713.7
K448_PR018_CD3	Tissue_area	Tissue_area	Image	Geometry	2420.5	3130.3	63573	53387	10186	16.02	688.19	14801038.7	62086.5
K448_PR018_CD3	Necrosis	Necrosis	Tissue_area	Geometry	1927.6	2750.8	16541	14625	1916	11.58	198.97	9629675.3	34686.3
K448_PR018_CD3	peri-tumoural_immune	peri-tumoural_immune	Necrosis	Geometry	2767.5	3142.2	2846	2442	404	14.2	316.8	1275271.3	19267
K448_PR018_CD3	tumour_immune	tumour_immune	Image	Geometry	3340.5	3814.3	47058	38783	8275	17.58	1584.3	5223278.8	32852.3
K448_PR018_CD3	aggregates	aggregates	Image	Geometry	3340.5	3814.3	47058	38783	8275	17.58	1584.3	5223278.8	32852.3
K448_PR019_CD3	Tissue_area	Tissue_area	Image	Geometry	3074.8	2573	205128	154106	51022	24.87	3335.3	15297421.3	22921.4
K448_PR019_CD3	tumour_immune	tumour_immune	Image	Geometry	3074.8	2573	205128	154106	51022	24.87	3335.3	15297421.3	22921.4
K448_PR019_CD3	hot spots	hot spots	Image	Geometry	3074.8	2573	205128	154106	51022	24.87	3335.3	15297421.3	22921.4
K448_PR020_CD3	Tissue_area	Tissue_area	Image	Geometry	2077.5	2157.1	2888	2740	148	5.125	13.91	10641042.1	17749.8
K448_PR020_CD3	tumour_immune	tumour_immune	Tissue_area	Geometry	1126.5	3577.2	369	335	34	9.214	117.96	288221.9	2606.1
K448_PR020_CD3	Necrosis	Necrosis	Image	Geometry	2104	2117.5	2519	2405	114	4.526	11.01	10352820.2	17273
K448_PR020_CD3	peri-tumoural_immune	peri-tumoural_immune	Necrosis	Geometry	1363.2	3275	421	403	18	4.276	21.98	818845.1	5933
K448_PR020_CD3	diffuse	diffuse	Image	Geometry	1126.5	3577.2	369	335	34	9.214	117.96	288221.9	2606.1
K448_PR021_CD3	Tissue_area	Tissue_area	Image	Geometry	2518.8	2598.4	2284	2180	104	4.553	8.706	11945297.3	18575.7
K448_PR021_CD3	Necrosis	Necrosis	Image	Geometry	2518.8	2598.4	2284	2180	104	4.553	8.706	11945297.3	18575.7
K448_PR022_CD3	Necrosis	Necrosis	Image	Polygon	2258.4	2591.2	1466	1460	6	0.4093	0.3522	17035304.4	19146.5
K448_PR022_CD3	Tissue_area	Tissue_area	Image	Polygon	2258.4	2591.2	1466	1460	6	0.4093	0.3522	17035304.4	19146.5
K448_PR023_CD3	Tissue_area	Tissue_area	Image	Geometry	2155.7	3031.9	54910	54030	880	1.603	97.35	9039861.9	32296.8
K448_PR023_CD3	tumour_immune	tumour_immune	Image	Geometry	2155.7	3031.9	54910	54030	880	1.603	97.35	9039861.9	32296.8
K448_PR023_CD3	diffuse	diffuse	Image	Geometry	2155.7	3031.9	54910	54030	880	1.603	97.35	9039861.9	32296.8
K448_PR024_CD3	Necrosis	Necrosis	Image	Polygon	2537.6	2840.7	306	196	110	35.95	5.231	21028038.2	19677
K448_PR024_CD3	Tissue_area	Tissue_area	Image	Polygon	2537.6	2840.7	306	196	110	35.95	5.231	21028038.2	19677
K448_PR025_CD3	Tissue_area	Tissue_area	Image	Geometry	2729.4	3562.3	224	74	150	66.96	5.979	25089510.9	27037.7
K448_PR025_CD3	Necrosis	Necrosis	Image	Geometry	2729.4	3562.3	224	74	150	66.96	5.979	25089510.9	27037.7
K448_PR026_CD3	Tissue_area	Tissue_area	Image	Polygon	2710.8	3471.1	99942	99286	656	0.6564	31.78	20641646.2	19759.9
K448_PR026_CD3	Fibrosis	Fibrosis	Tissue_area	Geometry	3236.4	2794.3	7902	7291	611	7.732	53.51	11419184.5	21427.5
K448_PR026_CD3	peri-tumoural_immune	peri-tumoural_immune	Fibrosis	Geometry	3085.5	2812.7	3538	3449	89	2.516	19.79	4497367.4	24389.4
K448_PR026_CD3	tumour_immune	tumour_immune	Image	Geometry	2060	4309.2	92040	91995	45	0.0489	4.879	9222461.7	21646.3
K448_PR026_CD3	diffuse	diffuse	Image	Geometry	2060	4309.2	92040	91995	45	0.0489	4.879	9222461.7	21646.3
K448_PR027_CD3	Tissue_area	Tissue_area	Image	Geometry	3799.5	5551.3	272336	253671	18665	6.854	434.76	42931932.2	74797.2
K448_PR027_CD3	tumour_immune	tumour_immune	Image	Geometry	3799.5	5551.3	272336	253671	18665	6.854	434.76	42931932.2	74797.2
K448_PR027_CD3	diffuse	diffuse	Image	Geometry	3799.5	5551.3	272336	253671	18665	6.854	434.76	42931932.2	74797.2
K448_PR028_CD3	Tissue_area	Tissue_area	Image	Geometry	2861.1	3191.6	21904	19116	2788	12.73	207.57	13431491	44823.8
K448_PR028_CD3	Necrosis	Necrosis	Tissue_area	Geometry	2987.9	2487.7	3161	3133	28	0.8858	2.58	10853366.3	24719.6
K448_PR028_CD3	tumour_immune	tumour_immune	Image	Geometry	2527.8	5833.3	19658	16897	2761	14.05	878.28	3143647.9	31357.3
K448_PR028_CD3	diffuse	diffuse	Image	Geometry	2527.8	5833.3	19658	16897	2761	14.05	878.28	3143647.9	31357.3
K448_PR028_CD3	peri-tumoural_immune	peri-tumoural_immune	Image	Geometry	3182.5	3968.4	391	391	0	0	0	1154309.2	14719.7
K448_PR029_CD3	Necrosis	Necrosis	Image	Geometry	2420.1	3826.2	504	252	252	50	14.41	17491913.9	22300.8
K448_PR029_CD3	Tissue_area	Tissue_area	Image	Geometry	2420.1	3826.2	504	252	252	50	14.41	17491913.9	22300.8
K448_PR036_CD3	Tissue_area	Tissue_area	Image	Geometry	1952.7	2294	66855	49339	17516	26.2	1773.3	9877385.3	25350.9
K448_PR036_CD3	peri-tumoural_immune	peri-tumoural_immune	Tissue_area	Geometry	2431.4	3004.9	2230	1591	639	28.65	377.18	1694165.5	18345.3
K448_PR036_CD3	tumour_immune	tumour_immune	Image	Geometry	1853.6	2146.8	64625	47748	16877	26.12	2062.4	8183219.7	40255.5
K448_PR036_CD3	diffuse	diffuse	Image	Geometry	1853.6	2146.8	64625	47748	16877	26.12	2062.4	8183219.7	40255.5
K448_PR036_CD3	Fibrosis	Fibrosis	Image	Geometry	2431.4	3004.9	2230	1591	639	28.65	377.18	1694165.5	18345.3
K448_PR037_CD3	Tissue_area	Tissue_area	Image	Geometry	2751.5	3393.8	185768	151281	34487	18.56	1632.1	21131044.9	29583.8
K448_PR037_CD3	peri-tumoural_immune	peri-tumoural_immune	Tissue_area	Geometry	3093.2	4802	15518	9320	6198	39.94	1803.1	3437474.1	20046
K448_PR037_CD3	tumour_immune	tumour_immune	Image	Geometry	2685.5	3120.5	170250	141961	28289	16.62	1598.4	17697791.6	39840.2
K448_PR037_CD3	aggregates	aggregates	Image	Geometry	2685.5	3120.5	170250	141961	28289	16.62	1598.4	17697791.6	39840.2
K448_PR037_CD3	Fibrosis	Fibrosis	Image	Geometry	3093.2	4802	15518	9320	6198	39.94	1803.1	3437474.1	20046
K448_PR038_CD3	Tissue_area	Tissue_area	Image	Geometry	2147.2	2404.3	84560	72714	11846	14.01	1201.8	9856778	21015.9
K448_PR038_CD3	tumour_immune	tumour_immune	Image	Geometry	2147.2	2404.3	84560	72714	11846	14.01	1201.8	9856778	21015.9
K448_PR038_CD3	hot spots	hot spots	Image	Geometry	2147.2	2404.3	84560	72714	11846	14.01	1201.8	9856778	21015.9
K448_PR039_CD3	tumour_immune	tumour_immune	Image	Geometry	3190.8	4040.5	292254	210998	81256	27.8	2837.3	28638422.1	32226.6
K448_PR039_CD3	Tissue_area	Tissue_area	Image	Geometry	3190.8	4040.5	292254	210998	81256	27.8	2837.3	28638422.1	32226.6
K448_PR039_CD3	hot spots	hot spots	Image	Geometry	3190.8	4040.5	292254	210998	81256	27.8	2837.3	28638422.1	32226.6
K448_PR040_CD3	Tissue_area	Tissue_area	Image	Geometry	2157.6	3459.3	12010	11597	413	3.439	32.37	12758023.1	38456.6
K448_PR040_CD3	Necrosis	Necrosis	Tissue_area	Geometry	2143.1	3671.2	5728	5502	226	3.946	19.84	11393443.6	37536.3
K448_PR040_CD3	peri-tumoural_immune	peri-tumoural_immune	Necrosis	Geometry	1503.7	2636.1	1847	1781	66	3.573	28.02	2355425.1	24118.2
K448_PR040_CD3	tumour_immune	tumour_immune	Image	Geometry	2264.2	1717.7	6315	6127	188	2.977	132.19	1422223.1	13634.9
K448_PR040_CD3	diffuse	diffuse	Image	Geometry	2264.2	1717.7	6315	6127	188	2.977	132.19	1422223.1	13634.9
K448_PR041_CD3	Tissue_area	Tissue_area	Image	Geometry	2339.1	4340.6	185027	160224	24803	13.41	1074.7	23078583.3	23457.1
K448_PR041_CD3	Necrosis	Necrosis	Tissue_area	Polygon	1376.3	4390.1	1258	1215	43	3.418	17.18	2503291.7	9787.4
K448_PR041_CD3	tumour_immune	tumour_immune	Image	Geometry	2456.2	4334.6	183769	159009	24760	13.47	1203.4	20575291.5	27920.5
K448_PR041_CD3	hot spots	hot spots	Image	Geometry	2456.2	4334.6	183769	159009	24760	13.47	1203.4	20575291.5	27920.5
K448_PR041_CD3	peri-tumoural_immune	peri-tumoural_immune	Image	Polygon	1376.3	4390.1	1258	1215	43	3.418	17.18	2503291.7	9787.4
K448_PR042_CD3	Tissue_area	Tissue_area	Image	Geometry	2600.6	4316.2	135050	119838	15212	11.26	681.72	22314133.8	67698.4
K448_PR042_CD3	tumour_immune	tumour_immune	Image	Geometry	2600.6	4316.2	135050	119838	15212	11.26	681.72	22314133.8	67698.4
K448_PR042_CD3	diffuse	diffuse	Image	Geometry	2600.6	4316.2	135050	119838	15212	11.26	681.72	22314133.8	67698.4
K448_PR043_CD3	Tissue_area	Tissue_area	Image	Geometry	2672.1	5190	184896	144934	39962	21.61	1599.9	24977734.6	110294.7
K448_PR043_CD3	peri-tumoural_immune	peri-tumoural_immune	Tissue_area	Geometry	1576.4	11311.1	807	536	271	33.58	281.47	962799.1	6154.7
K448_PR043_CD3	tumour_immune	tumour_immune	Image	Geometry	2715.1	4962.1	184129	144438	39691	21.56	1647.9	24085403.7	107891.5
K448_PR043_CD3	aggregates	aggregates	Image	Geometry	2715.1	4962.1	184129	144438	39691	21.56	1647.9	24085403.7	107891.5
K448_PR043_CD3	Fibrosis	Fibrosis	Image	Geometry	1576.4	11311.1	807	536	271	33.58	281.47	962799.1	6154.7
K448_PR044_CD3	Tissue_area	Tissue_area	Image	Geometry	2516.1	4380.7	49708	45560	4148	8.345	334.18	12412519.3	80340.8
K448_PR044_CD3	tumour_immune	tumour_immune	Image	Geometry	2516.1	4380.7	49708	45560	4148	8.345	334.18	12412519.3	80340.8
K448_PR044_CD3	diffuse	diffuse	Image	Geometry	2516.1	4380.7	49708	45560	4148	8.345	334.18	12412519.3	80340.8
K448_PR045_CD3	tumour_immune	tumour_immune	Image	Geometry	2529.6	3082.6	162136	136434	25702	15.85	1706.7	15059332.1	35946.7
K448_PR045_CD3	Tissue_area	Tissue_area	Image	Geometry	2529.6	3082.6	162136	136434	25702	15.85	1706.7	15059332.1	35946.7
K448_PR045_CD3	aggregates	aggregates	Image	Geometry	2529.6	3082.6	162136	136434	25702	15.85	1706.7	15059332.1	35946.7
K448_PR046_CD3	Tissue_area	Tissue_area	Image	Geometry	2438.2	3912.2	64	10	54	84.38	2.371	22777199.4	22511.7
K448_PR046_CD3	artefact	artefact	Image	Geometry	2438.2	3912.2	64	10	54	84.38	2.371	22777199.4	22511.7
K448_PR047_CD3	artefact	artefact	Image	Geometry	2300.2	2290.9	4	1	3	75	0.3113	9637778.5	17127.2
K448_PR047_CD3	Tissue_area	Tissue_area	Image	Geometry	2300.2	2290.9	4	1	3	75	0.3113	9637778.5	17127.2
K448_PR048_CD3	Tissue_area	Tissue_area	Image	Geometry	3568.4	2719.3	81622	75884	5738	7.03	584.55	9816132.6	31175
K448_PR048_CD3	tumour_immune	tumour_immune	Image	Geometry	3568.4	2719.3	81622	75884	5738	7.03	584.55	9816132.6	31175
K448_PR048_CD3	aggregates	aggregates	Image	Geometry	3568.4	2719.3	81622	75884	5738	7.03	584.55	9816132.6	31175
K448_PR049_CD3	Tissue_area	Tissue_area	Image	Geometry	2236.1	3655.9	112942	108209	4733	4.191	359.51	13165247.1	27324.4
K448_PR049_CD3	Fibrosis	Fibrosis	Tissue_area	Geometry	2509.5	6445.4	2391	2391	0	0	0	1142015.4	8034
K448_PR049_CD3	tumour_immune	tumour_immune	Image	Geometry	2210.1	3390.9	110551	105818	4733	4.281	393.65	12023231.7	25040.2
K448_PR049_CD3	diffuse	diffuse	Image	Geometry	2210.1	3390.9	110551	105818	4733	4.281	393.65	12023231.7	25040.2
K448_PR049_CD3	peri-tumoural_immune	peri-tumoural_immune	Image	Geometry	2509.5	6445.4	2391	2391	0	0	0	1142015.4	8034
K448_PR050_CD3	Tissue_area	Tissue_area	Image	Geometry	2284.5	2028.3	166488	163202	3286	1.974	308.81	10640916.8	17529.3
K448_PR050_CD3	tumour_immune	tumour_immune	Image	Geometry	2284.5	2028.3	166488	163202	3286	1.974	308.81	10640916.8	17529.3
K448_PR050_CD3	diffuse	diffuse	Image	Geometry	2284.5	2028.3	166488	163202	3286	1.974	308.81	10640916.8	17529.3
K448_PR051_CD3	tumour_immune	tumour_immune	Image	Geometry	2571.4	3220.2	150024	137520	12504	8.335	806.2	15509887.2	34574
K448_PR051_CD3	Tissue_area	Tissue_area	Image	Geometry	2571.4	3220.2	150024	137520	12504	8.335	806.2	15509887.2	34574
K448_PR051_CD3	aggregates	aggregates	Image	Geometry	2571.4	3220.2	150024	137520	12504	8.335	806.2	15509887.2	34574
K448_PR052_CD3	Tissue_area	Tissue_area	Image	Geometry	2353.1	3181.9	109842	100288	9554	8.698	769.78	12411268.2	29236.2
K448_PR052_CD3	tumour_immune	tumour_immune	Image	Geometry	2353.1	3181.9	109842	100288	9554	8.698	769.78	12411268.2	29236.2
K448_PR052_CD3	aggregates	aggregates	Image	Geometry	2353.1	3181.9	109842	100288	9554	8.698	769.78	12411268.2	29236.2
K448_PR053_CD3	tumour_immune	tumour_immune	Image	Geometry	2951.9	5517.2	271380	223674	47706	17.58	2371.6	20115932.5	65480.4
K448_PR053_CD3	Tissue_area	Tissue_area	Image	Geometry	2951.9	5517.2	271380	223674	47706	17.58	2371.6	20115932.5	65480.4
K448_PR053_CD3	hot spots	hot spots	Image	Geometry	2951.9	5517.2	271380	223674	47706	17.58	2371.6	20115932.5	65480.4
K448_PR054_CD3	Tissue_area	Tissue_area	Image	Geometry	2622.2	3865.2	231000	202224	28776	12.46	1635.3	17596800.5	41419.2
K448_PR054_CD3	tumour_immune	tumour_immune	Image	Geometry	2622.2	3865.2	231000	202224	28776	12.46	1635.3	17596800.5	41419.2
K448_PR054_CD3	aggregates	aggregates	Image	Geometry	2622.2	3865.2	231000	202224	28776	12.46	1635.3	17596800.5	41419.2
K448_PR055_CD3	Tissue_area	Tissue_area	Image	Geometry	2203.4	5011.9	220479	174504	45975	20.85	3152.1	14585377.3	56376.2
K448_PR055_CD3	peri-tumoural_immune	peri-tumoural_immune	Tissue_area	Polygon	1056.8	4163.8	1116	816	300	26.88	958.25	313070.6	4263.9
K448_PR055_CD3	tumour_immune	tumour_immune	Image	Geometry	2228.6	5030.5	219363	173688	45675	20.82	3200.3	14272306.7	60001.8
K448_PR055_CD3	aggregates	aggregates	tumour_immune	Geometry	2228.6	5030.5	219363	173688	45675	20.82	3200.3	14272306.7	60001.8
K448_PR055_CD3	Fibrosis	Fibrosis	Image	Polygon	1056.8	4163.8	1116	816	300	26.88	958.25	313070.6	4263.9
K448_PR056_CD3	Tissue_area	Tissue_area	Image	Geometry	3274.3	3974.4	405186	339333	65853	16.25	2278.5	28902422.7	82829.6
K448_PR056_CD3	tumour_immune	tumour_immune	Image	Geometry	3274.3	3974.4	405186	339333	65853	16.25	2278.5	28902422.7	82829.6
K448_PR056_CD3	aggregates	aggregates	Image	Geometry	3274.3	3974.4	405186	339333	65853	16.25	2278.5	28902422.7	82829.6
K448_PR057_CD3	tumour_immune	tumour_immune	Image	Geometry	3964.3	4271.5	363126	303462	59664	16.43	2043.6	29195889.3	91022.8
K448_PR057_CD3	Tissue_area	Tissue_area	Image	Geometry	3964.3	4271.5	363126	303462	59664	16.43	2043.6	29195889.3	91022.8
K448_PR057_CD3	aggregates	aggregates	Image	Geometry	3964.3	4271.5	363126	303462	59664	16.43	2043.6	29195889.3	91022.8
K448_PR058_CD3	Tissue_area	Tissue_area	Image	Geometry	2447.1	2712.3	143649	124710	18939	13.18	1760.4	10758555.2	21973.3
K448_PR058_CD3	tumour_immune	tumour_immune	Image	Geometry	2447.1	2712.3	143649	124710	18939	13.18	1760.4	10758555.2	21973.3
K448_PR058_CD3	aggregates	aggregates	Image	Geometry	2447.1	2712.3	143649	124710	18939	13.18	1760.4	10758555.2	21973.3
