Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Num Detections	Num Negative	Num Positive	Positive %	Num Positive per mm^2	Area µm^2	Perimeter µm
K220_PR009_CD3	Tissue_area	Tissue_area	Image	Geometry	2879.3	2838.3	44650	44215	435	0.9742	21.96	19808284.3	21830.1
K220_PR010_CD3	Tissue_area	Tissue_area	Image	Geometry	2484.6	2357.2	33215	32176	1039	3.128	79.21	13117016.6	28457.3
K220_PR010_CD3	Fibrosis	Fibrosis	Tissue_area	Geometry	2536.9	2350.9	3233	2891	342	10.58	63.77	5363290.6	44580.1
K220_PR010_CD3	peri-tumoural_immune	peri-tumoural_immune	Fibrosis	Geometry	2537.1	2378	3139	2815	324	10.32	62.06	5220686.4	46356.8
K220_PR010_CD3	tumour_immune	tumour_immune	Image	Geometry	2445.7	2366	29994	29297	697	2.324	89.7	7770108.3	54434.3
K220_PR010_CD3	diffuse	diffuse	Image	Geometry	2445.7	2366	29994	29297	697	2.324	89.7	7770108.3	54434.3
K220_PR011_CD3	Tissue_area	Tissue_area	Image	Geometry	2163	2009.8	52338	50652	1686	3.221	164.62	10241712.9	18256.3
K220_PR011_CD3	tumour_immune	tumour_immune	Image	Geometry	2163	2009.8	52338	50652	1686	3.221	164.62	10241712.9	18256.3
K220_PR011_CD3	diffuse	diffuse	Image	Geometry	2163	2009.8	52338	50652	1686	3.221	164.62	10241712.9	18256.3
K220_PR012_CD3	Tissue_area	Tissue_area	Image	Polygon	1828.7	1704.5	43734	34612	9122	20.86	2505.2	3641155.5	11360.5
K220_PR012_CD3	tumour_immune	tumour_immune	Image	Polygon	1828.7	1704.5	43734	34612	9122	20.86	2505.2	3641155.5	11360.5
K220_PR012_CD3	diffuse	diffuse	Image	Polygon	1828.7	1704.5	43734	34612	9122	20.86	2505.2	3641155.5	11360.5
K220_PR013_CD3	tumour_immune	tumour_immune	Image	Geometry	2646.8	2351.8	27567	22576	4991	18.1	895.29	5574734.8	13213.2
K220_PR013_CD3	aggregates	aggregates	Image	Geometry	2646.8	2351.8	27567	22576	4991	18.1	895.29	5574734.8	13213.2
K220_PR013_CD3	Fibrosis	Fibrosis	Image	Geometry	1103.2	2129.8	13288	10741	2547	19.17	492.12	5175526	15043
K220_PR013_CD3	Tissue_area	Tissue_area	Image	Geometry	1903.7	2244.9	40855	33317	7538	18.45	701.19	10750260.8	15736.9
K220_PR013_CD3	peri-tumoural_immune	peri-tumoural_immune	Image	Geometry	1543.3	2391.3	5796	4451	1345	23.21	647.03	2078723.2	11624.5
K220_PR014_CD3	Tissue_area	Tissue_area	Image	Polygon	2075.5	1673.6	48625	39172	9453	19.44	1427.4	6622555.4	12760.8
K220_PR014_CD3	Fibrosis	Fibrosis	Tissue_area	Geometry	1895.1	2170.3	2242	1940	302	13.47	253.6	1190833.4	11159.8
K220_PR014_CD3	peri-tumoural_immune	peri-tumoural_immune	Fibrosis	Geometry	1895.1	2170.3	2242	1940	302	13.47	253.6	1190833.4	11159.8
K220_PR014_CD3	tumour_immune	tumour_immune	Image	Geometry	2115.1	1565.1	46390	37239	9151	19.73	1684.3	5433267.5	21568.4
K220_PR014_CD3	diffuse	diffuse	Image	Geometry	2115.1	1565.1	46390	37239	9151	19.73	1684.3	5433267.5	21568.4
K220_PR015_CD3	tumour_immune	tumour_immune	Image	Geometry	1548.8	1624.8	40465	33562	6903	17.06	2143.6	3220227.8	16786.9
K220_PR015_CD3	Tissue_area	Tissue_area	Image	Polygon	1495.1	1454.6	46354	37265	9089	19.61	1870.2	4859866.6	9710.1
K220_PR015_CD3	Necrosis	Necrosis	Tissue_area	Geometry	1390.2	1118.7	5894	3708	2186	37.09	1330.3	1643285.6	7424.9
K220_PR015_CD3	peri-tumoural_immune	peri-tumoural_immune	Necrosis	Geometry	1389.7	1118.8	5870	3684	2186	37.24	1340.3	1630954.1	8036
K220_PR015_CD3	diffuse	diffuse	Image	Geometry	1548.8	1624.8	40465	33562	6903	17.06	2143.6	3220227.8	16786.9
K220_PR016_CD3	Tissue_area	Tissue_area	Image	Geometry	1408.8	1648.3	6990	6364	626	8.956	138.98	4504111.3	13550.5
K220_PR016_CD3	Necrosis	Necrosis	Tissue_area	Geometry	1365	1462.8	3511	2991	520	14.81	133.08	3907290.3	13161.2
K220_PR016_CD3	tumour_immune	tumour_immune	Image	Polygon	1695.1	2862.9	3479	3373	106	3.047	177.61	596821	4576.5
K220_PR016_CD3	diffuse	diffuse	Image	Polygon	1695.1	2862.9	3479	3373	106	3.047	177.61	596821	4576.5
K220_PR016_CD3	peri-tumoural_immune	peri-tumoural_immune	Image	Polygon	1588.3	2291	684	657	27	3.947	38.05	709566.5	6222.8
K220_PR017_CD3	Tissue_area	Tissue_area	Image	Polygon	1168.8	2020.2	6844	5410	1434	20.95	336.16	4265844.7	11239.5
K220_PR017_CD3	Necrosis	Necrosis	Image	Polygon	1168.8	2020.2	6844	5410	1434	20.95	336.16	4265844.7	11239.5
K220_PR018_CD3	tumour_immune	tumour_immune	Image	Geometry	1222.8	1473.5	7307	6637	670	9.169	424.42	1578627.1	11525.9
K220_PR018_CD3	Necrosis	Necrosis	Image	Geometry	1559.6	2434.1	2036	1957	79	3.88	87.02	907835.4	11120.6
K220_PR018_CD3	peri-tumoural_immune	peri-tumoural_immune	Necrosis	Geometry	1568.2	2338.2	1917	1842	75	3.912	90.04	832927.8	10330
K220_PR018_CD3	Tissue_area	Tissue_area	Image	Geometry	1345.7	1824.2	9343	8594	749	8.017	301.23	2486462.5	12390.4
K220_PR018_CD3	diffuse	diffuse	Image	Geometry	1222.8	1473.5	7307	6637	670	9.169	424.42	1578627.1	11525.9
K220_PR019_CD3	tumour_immune	tumour_immune	Image	Geometry	1142.7	2429.3	8105	7719	386	4.762	139.44	2768259.7	11983.7
K220_PR019_CD3	Tissue_area	Tissue_area	Image	Geometry	1816.1	1961.5	2721	2411	310	11.39	178.07	1740847	12949.4
K220_PR019_CD3	Fibrosis	Fibrosis	Tissue_area	Geometry	1816.1	1961.5	2721	2411	310	11.39	178.07	1740847	12949.4
K220_PR019_CD3	peri-tumoural_immune	peri-tumoural_immune	Fibrosis	Geometry	1760	2025	2677	2373	304	11.36	204.84	1484077.4	12700.1
K220_PR019_CD3	diffuse	diffuse	Image	Geometry	1142.7	2429.3	8105	7719	386	4.762	139.44	2768259.7	11983.7
