Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Num Detections	Num Negative	Num Positive	Positive %	Num Positive per mm^2	Area µm^2	Perimeter µm
K376_PR001_CD3	Tissue_area	Tissue_area	Image	Polygon	1344	2149.1	32636	31156	1480	4.535	270.8	5465377.8	9386.3
K376_PR001_CD3	peri-tumoural_immune	peri-tumoural_immune	Tissue_area	Geometry	1231.2	694.83	1919	1484	435	22.67	770.38	564654.9	4296.3
K376_PR001_CD3	tumour_immune	tumour_immune	Image	Geometry	1356.9	2316.7	30717	29672	1045	3.402	213.23	4900723.2	9264.5
K376_PR001_CD3	diffuse	diffuse	Image	Geometry	1356.9	2316.7	30717	29672	1045	3.402	213.23	4900723.2	9264.5
K376_PR001_CD3	Non-tumour tissue	Non-tumour tissue	Image	Geometry	1231.2	694.83	1919	1484	435	22.67	770.38	564654.9	4296.3
K376_PR002_CD3	Tissue_area	Tissue_area	Image	Geometry	1137.4	1783.6	17988	17736	252	1.401	78.55	3208237.1	12040.6
K376_PR002_CD3	tumour_immune	tumour_immune	Image	Geometry	1137.4	1783.6	17988	17736	252	1.401	78.55	3208237.1	12040.6
K376_PR002_CD3	diffuse	diffuse	Image	Geometry	1137.4	1783.6	17988	17736	252	1.401	78.55	3208237.1	12040.6
K376_PR003_CD3	Tissue_area	Tissue_area	Image	Polygon	1683.6	2391.7	82702	78330	4372	5.286	472.92	9244777.7	12605.7
K376_PR003_CD3	tumour_immune	tumour_immune	Tissue_area	Geometry	1622.4	1656.9	29558	28602	956	3.234	309.8	3085910	23829
K376_PR003_CD3	peri-tumoural_immune	peri-tumoural_immune	Tissue_area	Geometry	1760	2677.9	27746	26996	750	2.703	216.77	3459925.2	25457.7
K376_PR003_CD3	Normal kidney	Normal kidney	Image	Geometry	1714.5	2760	53144	49728	3416	6.428	554.56	6159842.8	20921.2
K376_PR003_CD3	diffuse	diffuse	Image	Geometry	1622.4	1656.9	29558	28602	956	3.234	309.8	3085910	23829
K376_PR004_CD3	Tissue_area	Tissue_area	Image	Polygon	2110.1	1826.6	67562	64902	2660	3.937	387.05	6872466.6	13457.2
K376_PR004_CD3	tumour_immune	tumour_immune	Image	Polygon	2110.1	1826.6	67562	64902	2660	3.937	387.05	6872466.6	13457.2
K376_PR004_CD3	hot spots	hot spots	Image	Polygon	2110.1	1826.6	67562	64902	2660	3.937	387.05	6872466.6	13457.2
K376_PR005_CD3	Tissue_area	Tissue_area	Image	Geometry	1805.5	1953.7	32223	30148	2075	6.439	265.97	7801658.7	17133.5
K376_PR005_CD3	peri-tumoural_immune	peri-tumoural_immune	Tissue_area	Geometry	2529.9	2392.2	2762	2651	111	4.019	56.69	1957972.6	10682.8
K376_PR005_CD3	tumour_immune	tumour_immune	Image	Geometry	1562.8	1806.8	29461	27497	1964	6.666	336.09	5843686.2	18067.3
K376_PR005_CD3	diffuse	diffuse	Image	Geometry	1562.8	1806.8	29461	27497	1964	6.666	336.09	5843686.2	18067.3
K376_PR005_CD3	Fibrosis	Fibrosis	Image	Geometry	2529.9	2392.2	2762	2651	111	4.019	56.69	1957972.6	10682.8
K376_PR006_CD3	Tissue_area	Tissue_area	Image	Polygon	1622.4	1959.7	36508	31484	5024	13.76	1246.4	4030777.8	14588.6
K376_PR006_CD3	tumour_immune	tumour_immune	Tissue_area	Geometry	1897.9	3004.8	5510	5170	340	6.171	541.68	627673.8	12247.7
K376_PR006_CD3	Normal kidney	Normal kidney	Image	Geometry	1571.6	1766.9	30998	26314	4684	15.11	1376.4	3403103.4	16983.1
K376_PR006_CD3	peri-tumoural_immune	peri-tumoural_immune	Normal kidney	Geometry	1582.1	2374.3	18234	15212	3022	16.57	1570.8	1923875.8	14458.1
K376_PR006_CD3	diffuse	diffuse	Image	Geometry	1897.9	3004.8	5510	5170	340	6.171	541.68	627673.8	12247.7
K376_PR007_CD3	tumour_immune	tumour_immune	Image	Polygon	1711.9	2101.5	78338	73678	4660	5.949	641.86	7260155.6	12159
K376_PR007_CD3	Tissue_area	Tissue_area	Image	Polygon	1711.9	2101.5	78338	73678	4660	5.949	641.86	7260155.6	12159
K376_PR007_CD3	aggregates	aggregates	Image	Polygon	1711.9	2101.5	78338	73678	4660	5.949	641.86	7260155.6	12159
K376_PR008_CD3	Tissue_area	Tissue_area	Image	Geometry	1522	2364.2	37364	36832	532	1.424	87.63	6070909.4	11491
K376_PR008_CD3	tumour_immune	tumour_immune	Image	Geometry	1522	2364.2	37364	36832	532	1.424	87.63	6070909.4	11491
K376_PR008_CD3	diffuse	diffuse	Image	Geometry	1522	2364.2	37364	36832	532	1.424	87.63	6070909.4	11491
K376_PR009_CD3	tumour_immune	tumour_immune	Image	Polygon	1524.6	1859.3	71728	64722	7006	9.767	1048	6685111.1	10660.2
K376_PR009_CD3	Tissue_area	Tissue_area	Image	Polygon	1524.6	1859.3	71728	64722	7006	9.767	1048	6685111.1	10660.2
K376_PR009_CD3	aggregates	aggregates	Image	Polygon	1524.6	1859.3	71728	64722	7006	9.767	1048	6685111.1	10660.2
K376_PR010_CD3	tumour_immune	tumour_immune	Image	Polygon	1387	2300.6	76984	71602	5382	6.991	741.78	7255555.5	11170
K376_PR010_CD3	Tissue_area	Tissue_area	Image	Polygon	1387	2300.6	76984	71602	5382	6.991	741.78	7255555.5	11170
K376_PR010_CD3	aggregates	aggregates	Image	Polygon	1387	2300.6	76984	71602	5382	6.991	741.78	7255555.5	11170
