Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Num Detections	Num Negative	Num Positive	Positive %	Num Positive per mm^2	Area µm^2	Perimeter µm
K165_PR005_CD3	Tissue_area	Tissue_area	Image	Geometry	1981.5	2969.8	46734	40578	6156	13.17	633.33	9720051.6	23337.9
K165_PR005_CD3	peri-tumoural_immune	peri-tumoural_immune	Tissue_area	Geometry	2057	3182.1	4382	2054	2328	53.13	3844.3	605578.9	11260.5
K165_PR005_CD3	tumour_immune	tumour_immune	Image	Geometry	1973.3	2959.6	42352	38524	3828	9.039	418.22	9153043	31306.6
K165_PR005_CD3	diffuse	diffuse	Image	Geometry	1973.3	2959.6	42352	38524	3828	9.039	418.22	9153043	31306.6
K165_PR005_CD3	Fibrosis	Fibrosis	Image	Geometry	2057	3182.1	4382	2054	2328	53.13	3844.3	605578.9	11260.5
K165_PR006_CD3	Tissue_area	Tissue_area	Image	Polygon	1296.3	1600.1	13898	10325	3573	25.71	939.82	3801777.7	10657.8
K165_PR006_CD3	Fibrosis	Fibrosis	Tissue_area	Geometry	1225.1	1273.7	7541	4598	2943	39.03	1115.2	2638960.2	10218.9
K165_PR006_CD3	peri-tumoural_immune	peri-tumoural_immune	Fibrosis	Geometry	1275.5	1639.1	4888	2573	2315	47.36	1748.2	1324242.1	8490.3
K165_PR006_CD3	tumour_immune	tumour_immune	Image	Geometry	1456.9	2341.2	6363	5733	630	9.901	540.78	1164974.5	8652.9
K165_PR006_CD3	diffuse	diffuse	Image	Geometry	1456.9	2341.2	6363	5733	630	9.901	540.78	1164974.5	8652.9
K165_PR007_CD3	Tissue_area	Tissue_area	Image	Geometry	2088.6	2576.2	34903	27383	7520	21.55	999.12	7526621.8	14558.4
K165_PR007_CD3	Fibrosis	Fibrosis	Tissue_area	Geometry	2225.1	2755.7	6153	4027	2126	34.55	1282	1658392.9	10012.3
K165_PR007_CD3	tumour_immune	tumour_immune	Image	Geometry	2050.4	2525.7	28754	23360	5394	18.76	917.03	5882011.4	17778.5
K165_PR007_CD3	peri-tumoural_immune	peri-tumoural_immune	Image	Geometry	2225.1	2755.7	6153	4027	2126	34.55	1282	1658392.9	10012.3
K165_PR008_CD3	tumour_immune	tumour_immune	Image	Geometry	2618.9	3296.9	24918	20333	4585	18.4	686.27	6681092.4	29875.4
K165_PR008_CD3	Tissue_area	Tissue_area	Image	Geometry	2441.5	2508.4	22619	10897	11722	51.82	2647.5	4427508.5	19536.5
K165_PR008_CD3	peri-tumoural_immune	peri-tumoural_immune	Tissue_area	Geometry	2499.3	2472.4	19605	9556	10049	51.26	2651.5	3789940.5	21740.3
K165_PR008_CD3	aggregates	aggregates	Image	Geometry	2618.9	3296.9	24918	20333	4585	18.4	686.27	6681092.4	29875.4
K165_PR008_CD3	haemorrhage	haemorrhage	Image	Geometry	2441.5	2508.4	22619	10897	11722	51.82	2647.5	4427508.5	19536.5
K165_PR009_CD3	tumour_immune	tumour_immune	Image	Polygon	1549.4	1701.5	20789	17935	2854	13.73	611.2	4669494.2	10854.5
K165_PR009_CD3	aggregates	aggregates	Image	Polygon	1549.4	1701.5	20789	17935	2854	13.73	611.2	4669494.2	10854.5
K165_PR009_CD3	peri-tumoural_immune	peri-tumoural_immune	Image	Geometry	1735	1928.3	3213	2235	978	30.44	1490.1	656313.3	9590.9
