Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Num Detections	Num Negative	Num Positive	Positive %	Num Positive per mm^2	Area µm^2	Perimeter µm
K234_PR009_CD3	tumour_immune	tumour_immune	Image	Geometry	2516.2	3564.3	65636	58910	6726	10.25	511.98	13137178.2	80830.3
K234_PR009_CD3	Tissue_area	Tissue_area	Image	Geometry	2516.2	3564.3	65636	58910	6726	10.25	511.98	13137178.2	80830.3
K234_PR009_CD3	diffuse	diffuse	Image	Geometry	2516.2	3564.3	65636	58910	6726	10.25	511.98	13137178.2	80830.3
K234_PR010_CD3	Tissue_area	Tissue_area	Image	Geometry	2008.3	2426.3	44289	36079	8210	18.54	814.47	10080149.6	26768.9
K234_PR010_CD3	peri-tumoural_immune	peri-tumoural_immune	Tissue_area	Geometry	1160.7	3128.9	6249	4306	1943	31.09	753.19	2579681.9	9957.8
K234_PR010_CD3	tumour_immune	tumour_immune	Image	Geometry	2302.1	2192.7	38080	31812	6268	16.46	831.74	7535985	27621.2
K234_PR010_CD3	diffuse	diffuse	Image	Geometry	2302.1	2192.7	38080	31812	6268	16.46	831.74	7535985	27621.2
K234_PR010_CD3	Fibrosis	Fibrosis	Image	Geometry	1160.7	3128.9	6249	4306	1943	31.09	753.19	2579681.9	9957.8
K234_PR011_CD3	tumour_immune	tumour_immune	Image	Geometry	1263.1	3393.1	11783	10222	1561	13.25	692.12	2255401.6	20007.6
K234_PR011_CD3	aggregates	aggregates	Image	Geometry	1263.1	3393.1	11783	10222	1561	13.25	692.12	2255401.6	20007.6
K234_PR011_CD3	Fibrosis	Fibrosis	Image	Geometry	1944.8	3527.4	33796	25266	8530	25.24	659.07	12942563.6	30588.1
K234_PR011_CD3	peri-tumoural_immune	peri-tumoural_immune	Fibrosis	Geometry	1526.8	4038	13349	10109	3240	24.27	672.13	4820504.1	29400.4
K234_PR011_CD3	Tissue_area	Tissue_area	Image	Geometry	1843.6	3507.5	45579	35488	10091	22.14	663.97	15197965.2	22296
K234_PR012_CD3	tumour_immune	tumour_immune	Image	Geometry	1926.9	2281.1	36106	32805	3301	9.143	556.81	5928369.9	31117.6
K234_PR012_CD3	Fibrosis	Fibrosis	Image	Geometry	1498.8	2641.9	8409	6697	1712	20.36	677.22	2527976.2	15759.2
K234_PR012_CD3	Tissue_area	Tissue_area	Image	Geometry	1798.9	2389	44515	39502	5013	11.26	592.81	8456346.1	20739.4
K234_PR012_CD3	diffuse	diffuse	Image	Geometry	1926.9	2281.1	36106	32805	3301	9.143	556.81	5928369.9	31117.6
K234_PR012_CD3	peri-tumoural_immune	peri-tumoural_immune	Image	Geometry	1498.8	2641.9	8409	6697	1712	20.36	677.22	2527976.2	15759.2
K234_PR013_CD3	Tissue_area	Tissue_area	Image	Polygon	2384.3	2179.2	135224	125120	10104	7.472	893.76	11305022.1	13685.3
K234_PR013_CD3	Normal kidney	Normal kidney	Image	Polygon	2384.3	2179.2	135224	125120	10104	7.472	893.76	11305022.1	13685.3
K234_PR014_CD3	Tissue_area	Tissue_area	Image	Geometry	1828.3	1783.4	59854	50380	9474	15.83	1752.2	5406777.4	26483
K234_PR014_CD3	tumour_immune	tumour_immune	Image	Geometry	1828.3	1783.4	59854	50380	9474	15.83	1752.2	5406777.4	26483
K234_PR014_CD3	hot spots	hot spots	Image	Geometry	1828.3	1783.4	59854	50380	9474	15.83	1752.2	5406777.4	26483
K234_PR015_CD3	Tissue_area	Tissue_area	Image	Polygon	2427.8	2390.8	125098	96640	28458	22.75	2182.1	13041275.3	13602.7
K234_PR015_CD3	Normal kidney	Normal kidney	Image	Polygon	2427.8	2390.8	125098	96640	28458	22.75	2182.1	13041275.3	13602.7
K234_PR016_CD3	Tissue_area	Tissue_area	Image	Polygon	2150.3	2888.3	134670	114774	19896	14.77	1498.3	13279072.5	17112.9
K234_PR016_CD3	Normal kidney	Normal kidney	Image	Polygon	2150.3	2888.3	134670	114774	19896	14.77	1498.3	13279072.5	17112.9
K234_PR017_CD3	Tissue_area	Tissue_area	Image	Polygon	2031.9	2265.4	168830	137486	31344	18.57	2581.3	12142911.1	12758.8
K234_PR017_CD3	Normal kidney	Normal kidney	Image	Polygon	2031.9	2265.4	168830	137486	31344	18.57	2581.3	12142911.1	12758.8
K234_PR018_CD3	Tissue_area	Tissue_area	Image	Geometry	2877.7	3158.8	157584	143384	14200	9.011	828.39	17141622.1	29881.6
K234_PR018_CD3	peri-tumoural_immune	peri-tumoural_immune	Tissue_area	Geometry	3112.7	2606.4	17797	14389	3408	19.15	1162.5	2931663.3	28354.8
K234_PR018_CD3	tumour_immune	tumour_immune	Image	Geometry	3451.5	1947.1	64306	57846	6460	10.05	878.89	7350222	25373
K234_PR018_CD3	Normal kidney	Normal kidney	Image	Polygon	2182.4	4600.7	84640	79912	4728	5.586	607.99	7776484.4	13100.8
K234_PR018_CD3	aggregates	aggregates	Image	Geometry	3451.5	1947.1	64306	57846	6460	10.05	878.89	7350222	25373
K234_PR019_CD3	Tissue_area	Tissue_area	Image	Geometry	2090.9	1961	43099	29317	13782	31.98	1653.8	8333532.9	19568.1
K234_PR019_CD3	Fibrosis	Fibrosis	Tissue_area	Geometry	2417.3	1652.6	18931	14205	4726	24.96	783.91	6028786.3	18502.5
K234_PR019_CD3	peri-tumoural_immune	peri-tumoural_immune	Fibrosis	Polygon	1782.2	2252.1	5250	3717	1533	29.2	1010.4	1517264.6	7306.6
K234_PR019_CD3	tumour_immune	tumour_immune	Image	Polygon	1236.9	2767.6	24168	15112	9056	37.47	3929.3	2304746.9	7025.2
K234_PR019_CD3	diffuse	diffuse	Image	Polygon	1236.9	2767.6	24168	15112	9056	37.47	3929.3	2304746.9	7025.2
K234_PR020_CD3	tumour_immune	tumour_immune	Image	Geometry	2333.5	2343.9	32471	26170	6301	19.41	906.8	6948635.6	24659.3
K234_PR020_CD3	peri-tumoural_immune	peri-tumoural_immune	Image	Geometry	1019.6	1926.7	4840	3140	1700	35.12	1629.2	1043444.9	9518.7
K234_PR020_CD3	aggregates	aggregates	Image	Geometry	2333.5	2343.9	32471	26170	6301	19.41	906.8	6948635.6	24659.3
K234_PR020_CD3	Tissue_area	Tissue_area	Image	Geometry	2161.9	2289.4	37311	29310	8001	21.44	1001.1	7992080.5	22507.6
K234_PR020_CD3	Fibrosis	Fibrosis	Image	Geometry	1019.6	1926.7	4840	3140	1700	35.12	1629.2	1043444.9	9518.7
